时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,爆破点距离_m,单段最大药量_kg,时间解析,是否爆破,爆破字段冲突标记,原始增量_表面位移_mm,原始速度_表面位移_mm_mm_h,原始加速度_表面位移_mm_mm_h2,突变候选标记_表面位移_mm,突变候选标记_孔隙水压力_kPa,阶段标签,稳健趋势位移_mm,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段内序号,阶段内相对进程,阶段进程步长,阶段内时间_h,爆破距离_建模,单段最大药量_建模,爆破强度,爆破强度_1h衰减,降雨量_1h累计,降雨量_6h累计,微震事件数_1h累计,微震事件数_6h累计,阶段进程平方,位移增量_mm,阶段归一化位移斜率_mm,阶段内相对进程_模型输入,阶段进程平方_模型输入,降雨量_mm_模型输入,降雨量_1h累计_模型输入,降雨量_6h累计_模型输入,孔隙水压力_kPa_模型输入,微震事件数_模型输入,微震事件数_1h累计_模型输入,微震事件数_6h累计_模型输入,是否爆破_模型输入,爆破强度_模型输入,爆破强度_1h衰减_模型输入,阶段趋势位移_mm,阶段趋势增量_mm,阶段归一化残差斜率_mm,岭回归预测增量_mm,岭回归累加拟合位移_mm
2023-06-07 18:20,12.797,0.0,37.53,1,,,2023-06-07 18:20:00,0,0,0.136000000000001,0.816000000000006,3.204000000000079,0,0,1,12.621,0.019166666666666703,-0.001145833333333327,5338,0.8325015595757954,0.00015595757953836556,889.6666666666666,0.0,0.0,0.0,0.0,0.0,3.1,8.0,26.0,0.6930588466961316,0.136000000000001,872.0320000000065,0.8325015595757954,0.6930588466961316,0.0,0.0,3.1,37.53,1,8.0,26.0,0,0.0,0.0,12.14724832308488,0.002264000019888357,857.5152318724823,0.0014370800249469025,11.119073676841833
2023-06-07 18:30,12.661,0.0,37.32,1,,,2023-06-07 18:30:00,0,0,-0.136000000000001,-0.816000000000006,-9.792000000000073,0,0,1,12.625,0.018416666666666675,-0.0012638888888888916,5339,0.8326575171553338,0.00015595757953836556,889.8333333333333,0.0,0.0,0.0,0.0,0.0,3.1,7.0,27.0,0.6933185408752849,-0.136000000000001,-872.0320000000065,0.8326575171553338,0.6933185408752849,0.0,0.0,3.1,37.32,1,7.0,27.0,0,0.0,0.0,12.14951232310477,0.0022640000198901333,-886.548768127542,0.0012790802034467366,11.120352757045278
2023-06-07 18:40,12.506,0.0,37.42,0,,,2023-06-07 18:40:00,0,0,-0.1549999999999994,-0.9299999999999962,-0.6839999999999407,0,0,1,12.625,0.01808333333333338,-0.0013055555555555474,5340,0.8328134747348721,0.00015595757953836556,890.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,25.0,0.6935782836999714,-0.15499999999999936,-993.8599999999959,0.8328134747348721,0.6935782836999714,0.0,0.0,3.1,37.42,0,3.0,25.0,0,0.0,0.0,12.15177632312466,0.0022640000198901333,-1008.3767681275315,0.0014807894634997368,11.121833546508778
2023-06-07 18:50,12.781,0.0,37.29,2,,,2023-06-07 18:50:00,0,0,0.2750000000000004,1.650000000000002,15.47999999999999,0,0,1,12.64,0.01924999999999999,-0.001201388888888889,5341,0.8329694323144105,0.00015595757953836556,890.1666666666666,0.0,0.0,0.0,0.0,0.0,3.1,5.0,26.0,0.6938380751701912,0.27500000000000036,1763.3000000000022,0.8329694323144105,0.6938380751701912,0.0,0.0,3.1,37.29,2,5.0,26.0,0,0.0,0.0,12.154040323144548,0.002264000019888357,1748.7832318724782,0.0006309129833250513,11.122464459492104
2023-06-07 19:00,12.385,0.0,37.83,0,,,2023-06-07 19:00:00,0,0,-0.3960000000000008,-2.376000000000005,-24.15600000000004,0,0,1,12.646,0.018666666666666682,-0.0013194444444444532,5342,0.8331253898939488,0.00015595757953836556,890.3333333333333,0.0,0.0,0.0,0.0,0.0,3.1,5.0,26.0,0.6940979152859442,-0.3960000000000008,-2539.152000000005,0.8331253898939488,0.6940979152859442,0.0,0.0,3.1,37.83,0,5.0,26.0,0,0.0,0.0,12.156304323164438,0.0022640000198901333,-2553.6687681275407,0.0016341872553516151,11.124098646747456
2023-06-07 19:10,12.342,0.0,37.54,0,,,2023-06-07 19:10:00,0,0,-0.04299999999999926,-0.2579999999999956,12.70800000000006,0,0,1,12.659,0.019750000000000007,-0.0012222222222222233,5343,0.8332813474734873,0.00015595757953836556,890.5,0.0,0.0,0.0,0.0,0.0,3.1,4.0,25.0,0.6943578040472306,-0.04299999999999926,-275.7159999999953,0.8332813474734873,0.6943578040472306,0.0,0.0,3.1,37.54,0,4.0,25.0,0,0.0,0.0,12.15856832318433,0.0022640000198919097,-290.2327681275422,0.0015889560349267198,11.125687602782383
2023-06-07 19:20,12.327,0.0,37.37,0,,,2023-06-07 19:20:00,0,0,-0.01500000000000057,-0.09000000000000341,1.007999999999953,0,0,1,12.646,0.018666666666666682,-0.001131944444444446,5344,0.8334373050530256,0.00015595757953836556,890.6666666666666,0.0,0.0,0.0,0.0,0.0,3.1,3.0,25.0,0.6946177414540501,-0.015000000000000568,-96.18000000000364,0.8334373050530256,0.6946177414540501,0.0,0.0,3.1,37.37,0,3.0,25.0,0,0.0,0.0,12.160832323204218,0.002264000019888357,-110.69676812752779,0.0014872908337812997,11.127174893616164
2023-06-07 19:30,12.757,0.0,37.2,0,,,2023-06-07 19:30:00,0,0,0.4299999999999997,2.579999999999998,16.02000000000001,0,0,1,12.659,0.018666666666666682,-0.001138888888888887,5345,0.833593262632564,0.00015595757953836556,890.8333333333333,0.0,0.0,0.0,0.0,0.0,3.1,2.0,24.0,0.6948777275064028,0.4299999999999997,2757.159999999998,0.833593262632564,0.6948777275064028,0.0,0.0,3.1,37.2,0,2.0,24.0,0,0.0,0.0,12.163096323224108,0.0022640000198901333,2742.643231872463,0.0014419845011277243,11.128616878117292
2023-06-07 19:40,12.546,0.0,36.87,1,,,2023-06-07 19:40:00,0,0,-0.2110000000000003,-1.266000000000002,-23.076,0,0,1,12.661,0.018833333333333258,-0.001076388888888897,5346,0.8337492202121023,0.00015595757953836556,891.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,25.0,0.6951377622042887,-0.2110000000000003,-1352.9320000000018,0.8337492202121023,0.6951377622042887,0.0,0.0,3.1,36.87,1,3.0,25.0,0,0.0,0.0,12.165360323243998,0.0022640000198901333,-1367.4487681275375,0.0009898436046899934,11.129606721721983
2023-06-07 19:50,12.918,0.0,36.74,1,,,2023-06-07 19:50:00,0,0,0.3719999999999999,2.231999999999999,20.98800000000001,0,0,1,12.661,0.01874999999999997,-0.001041666666666669,5347,0.8339051777916406,0.00015595757953836556,891.1666666666666,0.0,0.0,0.0,0.0,0.0,3.1,2.0,23.0,0.6953978455477078,0.3719999999999999,2385.263999999999,0.8339051777916406,0.6953978455477078,0.0,0.0,3.1,36.74,1,2.0,23.0,0,0.0,0.0,12.167624323263887,0.002264000019888357,2370.747231872475,0.001000871182038134,11.13060759290402
2023-06-07 20:00,12.271,0.0,36.6,1,,,2023-06-07 20:00:00,0,0,-0.6469999999999985,-3.881999999999991,-36.68399999999994,0,0,1,12.684,0.02049999999999989,-0.0009097222222222362,5348,0.834061135371179,0.00015595757953836556,891.3333333333333,0.0,0.0,0.0,0.0,0.0,3.1,3.0,24.0,0.6956579775366601,-0.6469999999999985,-4148.56399999999,0.834061135371179,0.6956579775366601,0.0,0.0,3.1,36.6,1,3.0,24.0,0,0.0,0.0,12.169888323283777,0.0022640000198901333,-4163.0807681275255,0.0010496096103879678,11.131657202514408
2023-06-07 20:10,12.881,0.0,36.31,1,,,2023-06-07 20:10:00,0,0,0.6099999999999994,3.659999999999997,45.25199999999992,0,0,1,12.684,0.02049999999999989,-0.0009027777777777954,5349,0.8342170929507174,0.00015595757953836556,891.5,0.0,0.0,0.0,0.0,0.0,3.1,4.0,23.0,0.695918158171146,0.6099999999999994,3911.3199999999965,0.8342170929507174,0.695918158171146,0.0,0.0,3.1,36.31,1,4.0,23.0,0,0.0,0.0,12.172152323303667,0.0022640000198901333,3896.803231872461,0.0012111600211723115,11.13286836253558
2023-06-07 20:20,12.702,0.0,36.3,0,,,2023-06-07 20:20:00,0,0,-0.1790000000000003,-1.074000000000002,-28.40399999999999,0,0,1,12.684,0.02066666666666661,-0.0008611111111111149,5350,0.8343730505302558,0.00015595757953836556,891.6666666666666,0.0,0.0,0.0,0.0,0.0,3.1,4.0,23.0,0.6961783874511648,-0.17900000000000027,-1147.7480000000016,0.8343730505302558,0.6961783874511648,0.0,0.0,3.1,36.3,0,4.0,23.0,0,0.0,0.0,12.174416323323557,0.0022640000198901333,-1162.2647681275373,0.0017137840936563118,11.134582146629237
2023-06-07 20:30,12.59,0.0,35.84,0,,,2023-06-07 20:30:00,0,0,-0.1120000000000001,-0.6720000000000006,2.412000000000006,0,0,1,12.698,0.02166666666666665,-0.0007708333333333378,5351,0.8345290081097941,0.00015595757953836556,891.8333333333333,0.0,0.0,0.0,0.0,0.0,3.1,4.0,22.0,0.6964386653767168,-0.1120000000000001,-718.1440000000007,0.8345290081097941,0.6964386653767168,0.0,0.0,3.1,35.84,0,4.0,22.0,0,0.0,0.0,12.176680323343447,0.0022640000198901333,-732.6607681275361,0.0017720519526411016,11.136354198581877
2023-06-07 20:40,12.892,0.0,36.18,0,,,2023-06-07 20:40:00,0,0,0.3019999999999996,1.811999999999998,14.90399999999999,0,0,1,12.698,0.02166666666666665,-0.0007708333333333378,5352,0.8346849656893325,0.00015595757953836556,892.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,22.0,0.6966989919478022,0.3019999999999996,1936.4239999999975,0.8346849656893325,0.6966989919478022,0.0,0.0,3.1,36.18,0,3.0,22.0,0,0.0,0.0,12.178944323363336,0.002264000019888357,1921.9072318724734,0.0016700674061331043,11.13802426598801
2023-06-07 20:50,12.625,0.0,35.99,1,,,2023-06-07 20:50:00,0,0,-0.2669999999999995,-1.601999999999997,-20.48399999999997,0,0,1,12.698,0.02166666666666665,-0.0007569444444444443,5353,0.8348409232688708,0.00015595757953836556,892.1666666666666,0.0,0.0,0.0,0.0,0.0,3.1,3.0,22.0,0.6969593671644206,-0.26699999999999946,-1712.0039999999965,0.8348409232688708,0.6969593671644206,0.0,0.0,3.1,35.99,1,3.0,22.0,0,0.0,0.0,12.181208323383226,0.0022640000198901333,-1726.5207681275322,0.0011708085102109357,11.139195074498222
2023-06-07 21:00,12.918,0.0,36.11,0,,,2023-06-07 21:00:00,0,0,0.2929999999999993,1.757999999999996,20.15999999999995,0,0,1,12.702,0.02141666666666664,-0.0008263888888888875,5354,0.8349968808484093,0.00015595757953836556,892.3333333333333,0.0,0.0,0.0,0.0,0.0,3.1,2.0,22.0,0.6972197910265726,0.29299999999999926,1878.7159999999953,0.8349968808484093,0.6972197910265726,0.0,0.0,3.1,36.11,0,2.0,22.0,0,0.0,0.0,12.183472323403116,0.0022640000198901333,1864.1992318724597,0.0015699615399688823,11.140765036038191
2023-06-07 21:10,12.621,0.0,35.73,0,,,2023-06-07 21:10:00,0,0,-0.2969999999999988,-1.781999999999993,-21.23999999999993,0,0,1,12.702,0.021250000000000064,-0.000736111111111098,5355,0.8351528384279476,0.00015595757953836556,892.5,0.0,0.0,0.0,0.0,0.0,3.1,1.0,22.0,0.6974802635342576,-0.2969999999999988,-1904.3639999999925,0.8351528384279476,0.6974802635342576,0.0,0.0,3.1,35.73,0,1.0,22.0,0,0.0,0.0,12.185736323423006,0.0022640000198901333,-1918.880768127528,0.0014684312186087648,11.1422334672568
2023-06-07 21:20,12.483,0.0,35.99,2,,,2023-06-07 21:20:00,0,0,-0.1379999999999999,-0.8279999999999994,5.723999999999961,0,0,1,12.702,0.020333333333333314,-0.0008888888888888896,5356,0.835308796007486,0.00015595757953836556,892.6666666666666,0.0,0.0,0.0,0.0,0.0,3.1,3.0,24.0,0.6977407846874758,-0.1379999999999999,-884.8559999999993,0.835308796007486,0.6977407846874758,0.0,0.0,3.1,35.99,2,3.0,24.0,0,0.0,0.0,12.188000323442896,0.0022640000198901333,-899.3727681275349,0.0005619540046630179,11.142795421261463
2023-06-07 21:30,12.819,0.0,36.01,1,,,2023-06-07 21:30:00,0,0,0.3360000000000003,2.016000000000002,17.06400000000001,0,0,1,12.702,0.01808333333333338,-0.001131944444444434,5357,0.8354647535870243,0.00015595757953836556,892.8333333333333,0.0,0.0,0.0,0.0,0.0,3.1,4.0,22.0,0.6980013544862272,0.3360000000000003,2154.432000000002,0.8354647535870243,0.6980013544862272,0.0,0.0,3.1,36.01,1,4.0,22.0,0,0.0,0.0,12.190264323462785,0.002264000019888357,2139.9152318724778,0.0012806682068440154,11.144076089468307
2023-06-07 21:40,12.684,0.0,35.93,4,,,2023-06-07 21:40:00,0,0,-0.1350000000000016,-0.8100000000000094,-16.95600000000007,0,0,1,12.703,0.01733333333333335,-0.0012638888888888789,5358,0.8356207111665627,0.00015595757953836556,893.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.698261972930512,-0.13500000000000156,-865.62000000001,0.8356207111665627,0.698261972930512,0.0,0.0,0.0,35.93,4,8.0,26.0,0,0.0,0.0,12.192528323482675,0.0022640000198901333,-880.1367681275456,0.0005427198783297103,11.144618809346637
2023-06-07 21:50,12.57,0.0,35.96,1,,,2023-06-07 21:50:00,0,0,-0.113999999999999,-0.683999999999994,0.7560000000000926,0,0,1,12.727,0.019333333333333425,-0.001083333333333325,5359,0.835776668746101,0.00015595757953836556,893.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.6985226400203298,-0.11399999999999899,-730.9679999999935,0.835776668746101,0.6985226400203298,0.0,0.0,0.0,35.96,1,8.0,27.0,0,0.0,0.0,12.194792323502565,0.0022640000198901333,-745.484768127529,0.0019909593123709412,11.146609768659008
2023-06-07 22:00,12.83,0.0,35.57,1,,,2023-06-07 22:00:00,0,0,0.2599999999999998,1.559999999999999,13.46399999999996,0,0,1,12.727,0.019333333333333425,-0.0010624999999999912,5360,0.8359326263256395,0.00015595757953836556,893.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.6987833557556812,0.2599999999999998,1667.1199999999985,0.8359326263256395,0.6987833557556812,0.0,0.0,0.0,35.57,1,9.0,28.0,0,0.0,0.0,12.197056323522455,0.0022640000198901333,1652.603231872463,0.0020398580525518685,11.14864962671156
2023-06-07 22:10,12.913,0.0,35.42,0,,,2023-06-07 22:10:00,0,0,0.08300000000000018,0.4980000000000011,-6.371999999999986,0,0,1,12.738,0.020000000000000018,-0.0010277777777777757,5361,0.8360885839051778,0.00015595757953836556,893.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.6990441201365656,0.08300000000000018,532.1960000000012,0.8360885839051778,0.6990441201365656,0.0,0.0,0.0,35.42,0,9.0,28.0,0,0.0,0.0,12.199320323542345,0.0022640000198901333,517.6792318724656,0.002542572913101799,11.151192199624662
2023-06-07 22:20,12.698,0.0,35.46,1,,,2023-06-07 22:20:00,0,0,-0.2149999999999999,-1.289999999999999,-10.728,0,0,1,12.748,0.020749999999999897,-0.0009027777777777954,5362,0.8362445414847162,0.00015595757953836556,893.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.6993049331629831,-0.21499999999999986,-1378.579999999999,0.8362445414847162,0.6993049331629831,0.0,0.0,0.0,35.46,1,8.0,28.0,0,0.0,0.0,12.201584323562235,0.0022640000198901333,-1393.0967681275347,0.001939781170211017,11.153131980794873
2023-06-07 22:30,12.8,0.0,35.69,1,,,2023-06-07 22:30:00,0,0,0.1020000000000003,0.6120000000000019,11.41200000000001,0,0,1,12.75,0.0204166666666666,-0.0009722222222222386,5363,0.8364004990642545,0.00015595757953836556,893.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,0.699565794834934,0.10200000000000031,654.024000000002,0.8364004990642545,0.699565794834934,0.0,0.0,0.0,35.69,1,8.0,29.0,0,0.0,0.0,12.203848323582124,0.002264000019888357,639.5072318724779,0.0018848999888684333,11.15501688078374
2023-06-07 22:40,12.808,0.0,35.96,0,,,2023-06-07 22:40:00,0,0,0.007999999999999119,0.04799999999999471,-3.384000000000043,0,0,1,12.757,0.020833333333333332,-0.0009444444444444391,5364,0.8365564566437929,0.00015595757953836556,894.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.6998267051524181,0.007999999999999119,51.29599999999435,0.8365564566437929,0.6998267051524181,0.0,0.0,0.0,35.96,0,4.0,29.0,0,0.0,0.0,12.206112323602014,0.0022640000198901333,36.779231872458816,0.0019737905884772175,11.156990671372219
2023-06-07 22:50,12.868,0.0,36.03,4,,,2023-06-07 22:50:00,0,0,0.0600000000000005,0.360000000000003,1.87200000000005,0,0,1,12.77,0.02066666666666661,-0.0009791666666666792,5365,0.8367124142233312,0.00015595757953836556,894.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.7000876641154353,0.0600000000000005,384.7200000000032,0.8367124142233312,0.7000876641154353,0.0,0.0,0.0,36.03,4,7.0,32.0,0,0.0,0.0,12.208376323621902,0.002264000019888357,370.203231872479,0.00011246959919702796,11.157103140971415
2023-06-07 23:00,12.64,0.0,36.04,1,,,2023-06-07 23:00:00,0,0,-0.2279999999999998,-1.367999999999999,-10.36800000000001,0,0,1,12.78,0.021499999999999925,-0.0008958333333333425,5366,0.8368683718028697,0.00015595757953836556,894.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.7003486717239861,-0.22799999999999976,-1461.9359999999986,0.8368683718028697,0.7003486717239861,0.0,0.0,0.0,36.04,1,7.0,32.0,0,0.0,0.0,12.210640323641794,0.0022640000198919097,-1476.4527681275454,0.0016170819200710322,11.158720222891485
2023-06-07 23:10,12.974,0.0,35.68,0,,,2023-06-07 23:10:00,0,0,0.3339999999999996,2.003999999999998,20.23199999999998,0,0,1,12.781,0.02158333333333336,-0.0008888888888888896,5367,0.837024329382408,0.00015595757953836556,894.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.7006097279780699,0.33399999999999963,2141.6079999999974,0.837024329382408,0.7006097279780699,0.0,0.0,0.0,35.68,0,7.0,32.0,0,0.0,0.0,12.212904323661684,0.0022640000198901333,2127.0912318724622,0.0021199304764762594,11.160840153367962
2023-06-07 23:20,12.75,0.0,35.44,0,,,2023-06-07 23:20:00,0,0,-0.2240000000000002,-1.344000000000001,-20.08799999999999,0,0,1,12.79,0.021999999999999947,-0.0008263888888888872,5368,0.8371802869619464,0.00015595757953836556,894.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.7008708328776868,-0.2240000000000002,-1436.2880000000014,0.8371802869619464,0.7008708328776868,0.0,0.0,0.0,35.44,0,6.0,32.0,0,0.0,0.0,12.215168323681572,0.002264000019888357,-1450.8047681275254,0.0020183150498868834,11.162858468417848
2023-06-07 23:30,12.871,0.0,35.5,0,,,2023-06-07 23:30:00,0,0,0.1210000000000004,0.7260000000000026,12.42000000000002,0,0,1,12.79,0.021999999999999947,-0.0008263888888888872,5369,0.8373362445414847,0.00015595757953836556,894.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.701131986422837,0.12100000000000044,775.8520000000028,0.8373362445414847,0.701131986422837,0.0,0.0,0.0,35.5,0,5.0,30.0,0,0.0,0.0,12.217432323701463,0.0022640000198901333,761.3352318724673,0.0020292281589927817,11.16488769657684
2023-06-07 23:40,12.813,0.0,35.54,1,,,2023-06-07 23:40:00,0,0,-0.05799999999999983,-0.347999999999999,-6.44400000000001,0,0,1,12.791,0.022083333333333382,-0.0007777777777777786,5370,0.837492202121023,0.00015595757953836556,895.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,0.7013931886135205,-0.05799999999999983,-371.89599999999893,0.837492202121023,0.7013931886135205,0.0,0.0,0.0,35.54,1,6.0,27.0,0,0.0,0.0,12.219696323721353,0.0022640000198901333,-386.41276812753443,0.0018022944159876292,11.166689990992829
2023-06-07 23:50,12.727,0.0,35.34,0,,,2023-06-07 23:50:00,0,0,-0.0860000000000003,-0.5160000000000018,-1.008000000000017,0,0,1,12.8,0.02241666666666668,-0.0006666666666666673,5371,0.8376481597005615,0.00015595757953836556,895.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.7016544394497374,-0.0860000000000003,-551.432000000002,0.8376481597005615,0.7016544394497374,0.0,0.0,0.0,35.34,0,2.0,27.0,0,0.0,0.0,12.221960323741243,0.0022640000198901333,-565.9487681275375,0.0018914827174668371,11.168581473710296
2023-06-08 00:00,12.954,0.0,35.1,0,,,2023-06-08 00:00:00,0,0,0.2270000000000003,1.362000000000002,11.26800000000002,0,0,1,12.804,0.022000000000000092,-0.0007638888888888727,5372,0.8378041172800998,0.00015595757953836556,895.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.7019157389314873,0.2270000000000003,1455.524000000002,0.8378041172800998,0.7019157389314873,0.0,0.0,0.0,35.1,0,1.0,27.0,0,0.0,0.0,12.224224323761133,0.0022640000198901333,1441.0072318724665,0.0017898682380189782,11.170371341948314
2023-06-08 00:10,12.698,0.0,35.08,1,,,2023-06-08 00:10:00,0,0,-0.2560000000000002,-1.536000000000001,-17.38800000000002,0,0,1,12.808,0.02233333333333339,-0.0006527777777777614,5373,0.8379600748596382,0.00015595757953836556,895.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.7021770870587705,-0.2560000000000002,-1641.4720000000016,0.8379600748596382,0.7021770870587705,0.0,0.0,0.0,35.08,1,2.0,27.0,0,0.0,0.0,12.226488323781021,0.002264000019888357,-1655.9887681275256,0.0013938971031613868,11.171765239051476
2023-06-08 00:20,12.637,0.0,35.03,1,,,2023-06-08 00:20:00,0,0,-0.06099999999999994,-0.3659999999999997,7.02000000000001,0,0,1,12.809,0.023166666666666558,-0.0004861111111111255,5374,0.8381160324391765,0.00015595757953836556,895.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.7024384838315868,-0.06099999999999994,-391.13199999999966,0.8381160324391765,0.7024384838315868,0.0,0.0,0.0,35.03,1,3.0,27.0,0,0.0,0.0,12.228752323800911,0.0022640000198901333,-405.64876812753516,0.0014989436302722077,11.173264182681748
2023-06-08 00:30,12.994,0.0,35.01,0,,,2023-06-08 00:30:00,0,0,0.3569999999999993,2.141999999999996,15.04799999999997,0,0,1,12.813,0.023500000000000004,-0.000395833333333336,5375,0.8382719900187149,0.00015595757953836556,895.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.7026999292499364,0.3569999999999993,2289.0839999999957,0.8382719900187149,0.7026999292499364,0.0,0.0,0.0,35.01,0,3.0,26.0,0,0.0,0.0,12.231016323820802,0.0022640000198901333,2274.56723187246,0.002057938552897718,11.175322121234647
2023-06-08 00:40,12.791,0.0,35.15,1,,,2023-06-08 00:40:00,0,0,-0.2029999999999994,-1.217999999999996,-20.15999999999995,0,0,1,12.813,0.02275000000000012,-0.0005208333333333162,5376,0.8384279475982532,0.00015595757953836556,896.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.7029614233138193,-0.2029999999999994,-1301.635999999996,0.8384279475982532,0.7029614233138193,0.0,0.0,0.0,35.15,1,3.0,27.0,0,0.0,0.0,12.23328032384069,0.002264000019888357,-1316.1527681275204,0.0015021186103779177,11.176824239845025
2023-06-08 00:50,12.78,0.0,35.01,0,,,2023-06-08 00:50:00,0,0,-0.01100000000000101,-0.06600000000000605,6.911999999999942,0,0,1,12.819,0.02241666666666668,-0.0006180555555555583,5377,0.8385839051777917,0.00015595757953836556,896.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.7032229660232355,-0.011000000000001009,-70.53200000000648,0.8385839051777917,0.7032229660232355,0.0,0.0,0.0,35.01,0,3.0,25.0,0,0.0,0.0,12.235544323860582,0.0022640000198919097,-85.0487681275534,0.002117548224076983,11.178941788069103
2023-06-08 01:00,12.809,0.0,34.76,1,,,2023-06-08 01:00:00,0,0,0.02899999999999991,0.1739999999999995,1.440000000000033,0,0,1,12.819,0.02241666666666668,-0.00034027777777778656,5378,0.83873986275733,0.00015595757953836556,896.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.7034845573781848,0.028999999999999915,185.94799999999947,0.83873986275733,0.7034845573781848,0.0,0.0,0.0,34.76,1,4.0,26.0,0,0.0,0.0,12.237808323880472,0.0022640000198901333,171.4312318724639,0.0016653645142230395,11.180607152583326
2023-06-08 01:10,12.502,0.0,34.63,0,,,2023-06-08 01:10:00,0,0,-0.3069999999999986,-1.841999999999992,-12.09599999999995,0,0,1,12.83,0.023249999999999993,-0.00013194444444444525,5379,0.8388958203368684,0.00015595757953836556,896.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.7037461973786674,-0.3069999999999986,-1968.483999999991,0.8388958203368684,0.7037461973786674,0.0,0.0,0.0,34.63,0,3.0,26.0,0,0.0,0.0,12.24007232390036,0.002264000019888357,-1983.0007681275151,0.0020646809340162365,11.182671833517341
2023-06-08 01:20,12.682,0.0,34.36,0,,,2023-06-08 01:20:00,0,0,0.1799999999999997,1.079999999999998,17.53199999999994,0,0,1,12.83,0.023249999999999993,-0.00013194444444444525,5380,0.8390517779164067,0.00015595757953836556,896.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.7040078860246831,0.17999999999999972,1154.1599999999983,0.8390517779164067,0.7040078860246831,0.0,0.0,0.0,34.36,0,2.0,26.0,0,0.0,0.0,12.24233632392025,0.0022640000198901333,1139.6432318724626,0.0019630872452992745,11.18463492076264
2023-06-08 01:30,12.913,0.0,34.1,1,,,2023-06-08 01:30:00,0,0,0.2309999999999999,1.385999999999999,1.836000000000006,0,0,1,12.843,0.024250000000000032,0.0,5381,0.8392077354959451,0.00015595757953836556,896.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.7042696233162321,0.23099999999999987,1481.1719999999991,0.8392077354959451,0.7042696233162321,0.0,0.0,0.0,34.1,1,3.0,27.0,0,0.0,0.0,12.244600323940139,0.002264000019888357,1466.655231872475,0.0015109105446166834,11.186145831307257
2023-06-08 01:40,12.862,0.0,34.17,0,,,2023-06-08 01:40:00,0,0,-0.05100000000000016,-0.3060000000000009,-10.152,0,0,1,12.843,0.024333333333333318,1.3888888888881288e-05,5382,0.8393636930754834,0.00015595757953836556,897.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.7045314092533144,-0.051000000000000156,-327.012000000001,0.8393636930754834,0.7045314092533144,0.0,0.0,0.0,34.17,0,2.0,26.0,0,0.0,0.0,12.246864323960029,0.0022640000198901333,-341.5287681275365,0.001966460330138904,11.188112291637397
2023-06-08 01:50,12.612,0.0,34.2,1,,,2023-06-08 01:50:00,0,0,-0.25,-1.5,-7.163999999999994,0,0,1,12.843,0.024250000000000032,0.0,5383,0.8395196506550219,0.00015595757953836556,897.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.70479324383593,-0.25,-1603.0,0.8395196506550219,0.70479324383593,0.0,0.0,0.0,34.2,1,3.0,26.0,0,0.0,0.0,12.249128323979921,0.0022640000198919097,-1617.516768127547,0.0015704600690514899,11.18968275170645
