编号,表面位移估计值_mm
2635,84.17106290312498
2636,84.79018491145507
2637,82.98027985986685
2638,86.9994284324628
2639,98.28089394457565
2640,88.2424444674871
2641,84.09228565984337
2642,90.96419226748202
2643,104.0360836076302
2644,88.34297600191493
2645,87.8687916029367
2646,92.80580826532018
2647,87.10943304799618
2648,88.19490822412021
2649,99.47086188277096
2650,90.46368803353565
2651,83.71314602319015
2652,85.83894429279896
2653,86.17163703067813
2654,86.8767041062263
2655,83.1829000734026
2656,81.68100485417565
2657,90.26461656110352
2658,81.39949316637562
2659,84.51944888512935
2660,79.82622897573467
2661,84.41356106291212
2662,76.59256887897888
2663,80.04554646263166
2664,82.81609053853114
2665,76.57980452779091
2666,83.51834354627533
2667,89.92686602336295
2668,80.52895469041016
2669,83.1336767614192
2670,91.0451611553175
2671,93.78471358316366
2672,89.88485738909611
2673,80.48403633618078
2674,85.5004391523124
2675,81.83586323648474
2676,80.77858697384184
2677,85.54188578304033
2678,85.6497925215667
2679,81.13179598272296
2680,82.72808378667413
2681,80.49869308205876
2682,77.54254492187752
2683,81.6052786776673
2684,83.79564737910411
2685,73.85297414730192
2686,78.38604729222085
2687,78.56973303574921
2688,76.24788418008747
2689,90.17340941059064
2690,90.88641756300161
2691,96.70653799851665
2692,91.40804656504845
2693,90.14438430992237
2694,85.13582993303491
2695,87.23662123145282
2696,92.17201998548448
2697,80.29879264884073
2698,100.86523151764256
2699,85.1269693906859
2700,88.18571257953275
2701,86.97244950342957
2702,83.91846859285363
2703,80.02424249406542
2704,87.61013135579076
2705,82.786550628959
2706,87.14539918648055
2707,85.2748537880429
2708,81.06030367433067
2709,83.43628230772474
2710,84.35555760324796
2711,80.54319632517092
2712,81.53119354772994
2713,72.8346006091712
2714,74.36959131453463
2715,94.34059342046254
2716,88.84499543231385
2717,82.0433404467386
2718,83.04217655236641
2719,87.17927584157339
2720,81.43398394039315
2721,101.60875588641773
2722,91.8755010407233
2723,83.49330547186618
2724,79.85597304696356
2725,85.18462914445348
2726,82.6245484050343
2727,86.02329873275197
2728,77.61041566907582
2729,79.22361301429805
2730,79.88551307213429
2731,78.66413839426913
2732,82.58524902676032
2733,78.87303178702241
2734,80.55052157645379
2735,78.45755942117374
2736,72.65534116161773
2737,79.1588437720459
2738,126.02006356102589
2739,89.96542339189115
2740,88.65540773006383
2741,86.65424933076709
2742,87.78240855083526
2743,87.62133101782943
2744,83.84225380609114
2745,112.1505135360348
2746,90.86723299279265
2747,107.96773893421731
2748,96.0670909726588
2749,134.68928543255066
2750,101.0747755472882
2751,108.63254593400713
2752,101.9683652443457
2753,98.65497272679265
2754,100.71954234306095
2755,107.78090487030069
2756,105.3736704155849
2757,108.42399560018885
2758,102.90580291358197
2759,101.12793057700753
2760,95.44419731673119
2761,98.73319437513575
2762,103.25302978634961
2763,92.87448937717633
2764,93.95743666884128
2765,93.25385821252773
2766,94.82715770833573
2767,91.40942079899656
2768,96.25429661262177
2769,91.78010218012999
2770,93.65468601327524
2771,93.90189240155273
2772,90.79693654902172
2773,87.71226777701548
2774,96.79275905082235
2775,129.18374848766314
2776,101.64191178858421
2777,99.64356249618639
2778,90.02390533089759
2779,94.16981214468206
2780,101.24271665164459
2781,96.24239375677983
2782,103.56952169341216
2783,95.56964371330938
2784,110.64500710229314
2785,125.40590747342276
2786,107.6668531513888
2787,107.78498038813855
2788,115.41471910992512
2789,105.41309909411129
2790,106.89125773497302
2791,106.24557754551402
2792,114.09141187357483
2793,105.91814560339722
2794,99.13493086834363
2795,102.82773834337273
2796,110.60296852977271
2797,107.2684804056443
2798,101.00087164025165
2799,133.95203911647906
2800,114.88584725639338
2801,101.23411986270028
2802,113.34487267691819
2803,109.37653553648975
2804,105.10494984138269
2805,115.8964164717363
2806,102.61308259095081
2807,104.6406140971485
2808,101.36755791182408
2809,115.83734577841737
2810,118.99725752783706
2811,113.10600547775304
2812,128.9532179494826
2813,110.17150129983229
2814,109.10549434407193
2815,111.96298949243626
2816,107.44936003040296
2817,105.26313728224663
2818,101.12390455847593
2819,103.32781439758836
2820,107.38541070182781
2821,103.26910355946308
2822,96.4318852114418
2823,99.14375308834583
2824,100.71558977970369
2825,104.50446406184979
2826,123.80063690503073
2827,115.09603147443205
2828,103.75117356632305
2829,134.18118090896922
2830,105.62409085111723
2831,106.94729417100157
2832,101.40992078575702
2833,102.83221097256693
2834,128.49256775545163
2835,107.67428989694041
2836,109.22573443162739
2837,104.40351265274433
2838,106.24796276030419
2839,101.36293762355125
2840,98.50125494721176
2841,105.77858517245747
2842,111.68317748325904
2843,103.31515366552283
2844,108.2585608069504
2845,118.11242149913521
2846,113.69474545293518
2847,109.9435390393568
2848,99.44298720738227
2849,104.47100702883533
2850,108.11412530931322
2851,121.25968926958141
2852,108.49542494037851
2853,104.35200378278742
2854,97.78229573775758
2855,110.17732746709038
2856,105.74536569545953
2857,102.07147533261568
2858,102.01037458227316
2859,98.51753194523573
2860,96.36173124806193
2861,101.11783423409813
2862,103.91025570630062
2863,103.66159255597731
2864,100.8012741690905
2865,103.69884220277838
2866,112.74171889540402
2867,127.0152566272516
2868,103.23337126790005
2869,105.37530801077334
2870,109.57928823141695
2871,98.54447780712418
2872,100.01676294022003
2873,96.62852008975572
2874,102.30267580569365
2875,101.87039284103415
2876,99.17420930316993
2877,97.77508298984023
2878,102.83444195556353
2879,95.96313565588099
2880,94.44207131052211
2881,92.40704267491402
2882,91.55964559635778
2883,100.24973020163554
2884,91.85325829746519
2885,94.98295440576584
2886,110.90401590013288
2887,120.32425237174579
2888,99.12844205232045
2889,112.06522251900662
2890,110.00133363302847
2891,104.82455438067046
2892,104.39633273290355
2893,130.98920403610148
2894,108.89826590453778
2895,111.42136322628497
2896,106.54394904384705
2897,106.48262899360951
2898,121.43369020677758
2899,132.17702637191866
2900,115.29227887748671
2901,118.0629341688783
2902,111.7079095795232
2903,104.60743943556078
2904,105.83639740209071
2905,110.56761475490943
2906,119.53067437965403
2907,108.67659273665998
2908,110.18974991462757
2909,107.56557227767475
2910,102.10912445548321
2911,105.08596182381449
2912,102.08878919549814
2913,104.86618633201904
2914,113.92108388036277
2915,105.0649125986751
2916,98.44550945189464
2917,97.62045227547691
2918,103.39320251257914
2919,100.40452724475244
2920,101.97494172043048
2921,94.46607134591085
2922,101.6008888798654
2923,94.71994442736336
2924,129.82373452197916
2925,100.75863652172362
2926,106.2489598493673
2927,100.1688382423061
2928,96.61070908877574
2929,124.02820486329445
2930,103.16910653386532
2931,98.1284569450799
2932,122.18620960659854
2933,121.2543993261157
2934,108.23206921287961
2935,105.20861632709442
2936,111.29374153749322
2937,105.41713310936005
2938,106.51197278016137
2939,108.02941665473867
2940,104.15774478207084
2941,101.28651721905771
2942,95.52226482622869
2943,95.89009647793168
2944,97.7182983880544
2945,105.4531898471943
2946,104.44138695067883
2947,98.84789820401777
2948,95.26354077652779
2949,102.81959699138383
2950,101.77200991471824
2951,89.08959030877769
2952,100.71539747060376
2953,100.24833762246982
2954,110.97811650378418
2955,95.2223940707179
2956,97.66812275684008
2957,96.50342808147659
2958,91.33371650511472
2959,98.23344209859081
2960,92.51442892913703
2961,102.77223276033155
2962,91.00971254765832
2963,90.03069567086231
2964,95.21107951239918
2965,91.55980404494221
2966,88.86376672328832
2967,86.65101768743033
2968,90.62314519815966
2969,102.10948351971003
2970,92.62419238793652
2971,91.81074859535805
2972,94.06594112315639
2973,90.70998167176904
2974,89.48238332091421
2975,88.56542130769427
2976,94.98125872814325
2977,89.37868762734657
2978,87.23493337321396
2979,86.17868651322405
2980,88.67944604588001
2981,120.22163114600413
2982,90.528814426666
2983,100.06985363948225
2984,94.6088071547787
2985,99.81658965483544
2986,94.34544768453891
2987,95.70501749801409
2988,100.11221590930938
2989,90.07417395074265
2990,84.50827518204791
2991,107.48320261171267
2992,89.94091026955567
2993,93.06805125946043
2994,88.99299771554686
2995,93.26985685424259
2996,90.80218208623648
2997,87.30930691279295
2998,87.14983282560154
2999,103.64860108897265
3000,91.27584547900302
3001,92.68995078918962
3002,107.90589128586332
3003,91.64838133156562
3004,95.443904218795
3005,97.68870205714224
3006,94.36605583960386
3007,95.04077465571623
3008,90.90473375430462
3009,83.9316115961554
3010,91.91831872075848
3011,90.94792526966658
3012,89.07819515078734
3013,106.67771738378316
3014,100.73946337533569
3015,88.27888587393585
3016,89.28147054837123
3017,105.28861403486034
3018,98.74388777995071
3019,102.00159195173926
3020,89.97885624770286
3021,95.85167268124701
3022,87.85822454241908
3023,88.24670307283068
3024,91.93743874227158
3025,90.31371784921006
3026,84.5112450985014
3027,93.83683131243177
3028,90.56788722268428
3029,87.23453072591607
3030,88.86218776108814
3031,91.98470508659047
3032,91.16521813334091
3033,91.878160072123
3034,124.83066343471076
3035,113.61896327588695
3036,92.80593373447498
3037,131.376497576722
3038,108.01643281216688
3039,107.37003815147614
3040,107.29541970550079
3041,100.99154550952836
3042,100.61963772864799
3043,103.2755001392795
3044,102.38164295078712
3045,97.39600722037801
3046,96.1895209960946
3047,98.34358883757521
3048,104.10584864910824
3049,94.69260851786372
3050,93.11595416257168
3051,96.02580767753238
3052,92.66748916148872
3053,97.97577201231242
3054,99.69235737900007
3055,94.64035722146018
3056,93.1879863014545
3057,93.88348835492512
3058,94.42452878260582
3059,91.96028280674652
3060,93.86751760721202
3061,97.74256649436715
3062,91.41013654991859
3063,91.4241928032733
3064,89.03580817400679
3065,93.43744412147835
3066,86.35649808252163
3067,88.34906592257772
3068,86.95592910266298
3069,87.48034800899711
3070,91.44262571127317
3071,98.87919790903925
3072,86.02518508701617
3073,84.84323528446325
3074,83.2553136824288
3075,84.24487939766341
3076,82.66111218246792
3077,86.60547571773945
3078,81.1958274962677
3079,83.6559372624483
3080,79.97022906514422
3081,83.87095801709854
3082,88.19070942569093
3083,80.23689825904894
3084,87.90770759102492
3085,78.21995670674465
3086,77.19787720444018
3087,78.13544730501803
3088,79.18345322862012
3089,74.48481907844372
3090,81.72114759069248
3091,80.73219828670925
3092,81.95864848074903
3093,75.34343064481997
3094,89.4547170991614
3095,87.5665689491242
3096,81.44469378963912
3097,78.93503107507962
3098,80.35272426884823
3099,79.35681695980757
3100,78.42480499583914
3101,76.71638546004392
3102,79.6314954088285
3103,77.75422026253372
3104,84.30103308363763
3105,80.18411148183675
3106,71.15802756057161
3107,90.80322500603118
3108,77.85309475285955
3109,82.04609919795129
3110,78.48007953952727
3111,78.82636950315732
3112,89.84633189585703
3113,87.21231967419897
3114,77.91330509738343
3115,76.85762914003271
3116,77.68759700841164
3117,78.47467247147986
3118,87.75550287748511
3119,77.84248395570016
3120,77.33491914418838
3121,77.17631274205087
3122,75.2618268760319
3123,85.76495262080837
3124,78.8914204097135
3125,81.2033106521903
3126,74.7706690236013
3127,70.19975501105472
3128,78.4114846150822
3129,77.18170914672959
3130,98.05891201576986
3131,76.46800144011965
3132,81.04537402021141
3133,94.99557521479908
3134,81.0075848490578
3135,83.1748669141815
3136,83.41964835093563
3137,77.8703922856481
3138,82.94387810334676
3139,82.63834583139771
3140,77.0635050783637
3141,76.8219639077827
3142,97.58835706318925
3143,102.30618883142336
3144,85.26516544302739
3145,84.1741635022259
3146,85.88745493139787
3147,78.5245756073821
3148,100.02691390326576
3149,87.08472955484491
3150,83.19656488416942
3151,87.48316128163503
3152,112.62146528407433
3153,89.28262930262902
3154,86.4653786512713
3155,87.19276389377049
3156,83.15884977056493
3157,80.54507671145032
3158,121.8139774159537
3159,93.91346300594783
3160,89.658068147434
3161,101.16153680767454
3162,90.73169194907184
3163,110.1759418492901
3164,91.02619082726254
3165,98.94347997384693
3166,98.84417248699042
3167,104.0447254337373
3168,110.91544099606465
3169,100.33796405516678
3170,94.24258549802826
3171,90.96734985105878
3172,91.70687544939447
3173,103.95072637672016
3174,101.94403093762295
3175,99.7065908791066
3176,97.30888059535445
3177,94.77973153556043
3178,91.11507290762523
3179,95.8132930854857
3180,88.26022076846351
3181,87.0866667624221
3182,90.47615113828998
3183,93.21838515543467
3184,88.56324594376905
3185,88.860988268063
3186,86.68000246509561
3187,90.55240056513165
3188,88.61888449990882
3189,88.36848103828464
3190,92.63542487995052
3191,94.32580073294791
3192,90.81484866502815
3193,93.12853255309903
3194,92.70383021626762
3195,106.55157336337282
3196,91.07669031690014
3197,92.02699053878916
3198,89.80118337884683
3199,95.40062724693733
3200,88.19811683142176
3201,92.87121852924754
3202,95.10007382107344
3203,102.39505945063969
3204,91.73629467557832
3205,89.79370221226024
3206,89.18167005275069
3207,90.16973498158428
3208,89.84801140781236
3209,109.04901970161454
3210,93.37766599078444
3211,88.85094916976168
3212,87.44400009925423
3213,94.11335277815255
3214,95.09827379644086
3215,83.50662799296128
3216,88.33116923742944
3217,83.98222343873782
3218,90.77952207684729
3219,88.3146727968812
3220,84.32395161166926
3221,84.5080023281195
3222,84.0912137322197
3223,88.58490242815844
3224,86.25896555869042
3225,84.4096657411833
3226,88.56984587605197
3227,78.651372110132
3228,79.76815092149832
3229,78.6095747147981
3230,99.16835282594657
3231,107.22694457692857
3232,89.23377640068966
3233,82.3479848253849
3234,87.27693259659581
3235,84.47804804336391
3236,82.78422222854505
3237,86.23331555277919
3238,80.89314808421396
3239,78.59528348502549
3240,80.47043308637033
3241,84.8097825406574
3242,83.15601981537716
3243,109.7778990333938
3244,89.69514149933424
3245,91.73844324240811
3246,87.07905059181694
3247,94.25699638503461
3248,87.63666517812729
3249,104.13555564866799
3250,96.05298081205362
3251,91.45338677352176
3252,88.76545899848556
3253,90.20613954029572
3254,90.85896319032186
3255,82.27663253904377
3256,77.08675551928224
3257,80.7300469440814
3258,88.1987333620563
3259,80.09095859888113
3260,77.36947691012404
3261,84.04744714408095
3262,81.62046241440859
3263,84.35711422293862
3264,80.36573023216536
3265,73.62135314630034
3266,77.15104326796308
3267,104.9720735406341
3268,88.9002029768501
3269,82.29038069068869
3270,83.48118855807249
3271,87.50652163185293
3272,77.48703306721333
3273,89.63548110676811
3274,86.17534185309873
3275,82.91815532743475
3276,79.99648221119651
3277,73.95683811703981
3278,74.13031473740244
3279,79.98522332999339
3280,78.83393350136294
3281,82.84434359142095
3282,74.56078997207055
3283,81.64885351008381
3284,84.15842000701797
3285,98.13042227948063
3286,80.32149164830312
3287,83.62188513244384
3288,82.49084348336109
3289,78.89279237209973
3290,88.94073901521182
3291,86.61903578297479
3292,78.00367217314727
3293,78.10653229067039
3294,76.42659464231384
3295,74.9254563068394
3296,75.9842680606919
3297,75.14996987166552
3298,76.15290875454349
3299,73.98970124692433
3300,77.53774269634741
3301,78.44351799425922
3302,81.5077268885403
3303,73.41444016577742
3304,74.96232350239893
3305,78.06205834324876
3306,77.19843136374413
3307,71.75106887032801
3308,89.78980469234959
3309,76.76923942035086
3310,79.78221796435882
3311,73.42214562890251
3312,72.6819174109425
3313,70.8350846873693
3314,72.37545667002381
3315,75.80141535976925
3316,79.74217679905388
3317,72.99086850227845
3318,75.96559915687018
3319,73.4594089437122
3320,74.65414070000352
3321,82.4962065095794
3322,75.89112157579491
3323,72.28157082820559
3324,87.64091494063514
3325,99.49043970158792
3326,77.02712192381153
3327,105.97392366439347
3328,100.07093015428231
3329,91.35789712871092
3330,91.34933337128804
3331,109.53063888260766
3332,92.77254527418405
3333,89.96582198111354
3334,84.86327324432386
3335,87.10895094496084
3336,88.32744145172671
3337,119.71627526192758
3338,101.230705527417
3339,98.100455561864
3340,141.08789714182296
3341,100.83168521419917
3342,103.54721826987954
3343,107.98999532628
3344,100.56883213188644
3345,106.1722708153444
3346,104.41481600382338
3347,101.8502060708971
3348,124.65011490458089
3349,104.59933743302261
3350,96.19604680091051
3351,102.7102751538372
3352,111.83310416118938
3353,104.94736156609741
3354,108.01614976799088
3355,106.56802933755353
3356,106.83028850384247
3357,96.97068251971696
3358,101.83997413912428
3359,129.9693908790873
3360,114.28365947908607
3361,102.98212961477614
3362,110.65769070539469
3363,108.17131193062701
3364,121.76164220576652
3365,113.14884039542495
3366,106.82005472570134
3367,103.68272810351458
3368,118.4093361984082
3369,108.5657220985059
3370,110.41822603121946
3371,104.54243564900975
3372,98.98280881066444
3373,105.57798170416288
3374,102.85468920787689
3375,104.45426131134792
3376,105.25789135260568
3377,104.47876936209917
3378,160.62374802795998
3379,129.90854133765228
3380,119.56592668411143
3381,118.24674063645276
3382,118.52350995730279
3383,112.90714346579665
3384,110.47434705479498
3385,109.3924245823925
3386,112.08400658352123
3387,115.72009054148322
3388,115.61716433096558
3389,113.43734174764012
3390,128.55027365849566
3391,111.41193317240713
3392,130.36179708116794
3393,111.15814028658819
3394,117.79968435440217
3395,112.22012137046767
3396,107.15450982698323
3397,108.47392372567495
3398,117.56105301813369
3399,119.09889305759104
3400,111.08234059484923
3401,127.3553735094861
3402,109.72652958458393
3403,114.06871158812484
3404,121.92866126429877
3405,117.82950276887843
3406,118.19569279411863
3407,127.70332111597602
3408,120.2022878847709
3409,111.11291405682337
3410,121.16020071513115
3411,117.33764303004604
3412,116.73183578530369
3413,114.82697764798431
3414,136.67550095197342
3415,120.45937605297978
3416,123.27542143166893
3417,142.70602476371081
3418,135.03716300393253
3419,155.45386151736523
3420,130.2670568364891
3421,128.90662074446658
3422,131.05746509142003
3423,126.78232446042583
3424,126.46645661548534
3425,128.9017118714296
3426,124.38745758314036
3427,123.83518124031542
3428,131.6848853603197
3429,127.38433277076024
3430,141.1498489696621
3431,130.13950207011473
3432,153.20896801060692
3433,131.9861734448994
3434,134.63176858945775
3435,130.35903364349105
3436,125.0331572873341
3437,124.59383405575068
3438,120.64168210107664
3439,122.4274936044254
3440,120.99134166110711
3441,117.96067240466085
3442,123.33345749669483
3443,118.02390190598325
3444,129.88597470937034
3445,123.41609348270467
3446,119.42239909915943
3447,115.82041194814498
3448,116.84490426107698
3449,126.35960363191016
3450,114.52045817309072
3451,113.13276751839993
3452,117.94628293569892
3453,110.43040018899696
3454,113.29809072449922
3455,112.90639898451788
3456,111.24307047574638
3457,110.84584794783443
3458,111.19651572979659
3459,105.67696446219728
3460,106.46612612768631
3461,106.24241543932055
3462,97.01385590021614
3463,106.34294548464672
3464,106.04735603242797
3465,104.51225971389536
3466,102.55032382452771
3467,102.11525047809465
3468,98.76906113431859
3469,107.8795015449155
3470,105.63861777197636
3471,116.73414300118436
3472,108.77391067249076
3473,114.83296137731719
3474,122.23822852096244
3475,108.89501757865119
3476,104.63220662636296
3477,110.39679683235669
3478,104.18919689178884
3479,103.54301880843457
3480,100.46201799854865
3481,107.5682633815154
3482,98.62906836545497
3483,123.19912830059423
3484,124.75139074767773
3485,112.28576337388702
3486,107.47281332678551
3487,102.30648400659484
3488,119.15664757897213
3489,110.74857729314952
3490,108.7453064729668
3491,102.51988827563619
3492,109.35247652358703
3493,107.56855847349831
3494,105.68311209113703
3495,111.36918654735022
3496,107.85827338259251
3497,98.28417919966603
3498,105.50246695932486
3499,100.94864846947476
3500,108.01817296124038
3501,104.96510818990187
3502,100.69620291340516
3503,105.79796396709808
3504,102.80353044424417
3505,104.63845970027099
3506,99.10369710604536
3507,103.70546101147407
3508,98.17906957224885
3509,95.51027068100562
3510,98.98102530730237
3511,97.0200823055212
3512,89.01086139249892
3513,91.84639413553991
3514,95.80716907026205
3515,98.6052056439674
3516,93.77310356978103
3517,100.33512350164986
3518,116.41801858124647
3519,100.91559944726096
3520,99.72400967517521
3521,100.13038045219169
3522,99.06265143464246
3523,94.27638679315223
3524,88.84480766727407
3525,94.26517477968005
3526,88.3752168130249
3527,94.04872480209733
3528,92.42002333218613
3529,89.15693823053954
3530,94.28162632297423
3531,100.32088335916741
3532,89.84938927299946
3533,90.89734819565582
3534,90.23636559300783
3535,92.27556819132174
3536,91.11154406944189
3537,89.24859888222348
3538,89.00017035302696
3539,89.20669576440618
3540,85.14301670783968
3541,102.51477549762811
3542,86.60358694069757
3543,92.17865850472259
3544,95.28627731533705
3545,90.31559800429224
3546,88.53059491875592
3547,86.92542963215709
3548,90.4257033598209
3549,83.80766146086171
3550,82.76031531665436
3551,87.54656501516806
3552,96.79060559535971
3553,86.7545645237793
3554,91.51724157733776
3555,99.46628339945357
3556,94.97978458022588
3557,95.21116188193594
3558,97.08014126144447
3559,88.17141708886226
3560,87.88942824443598
3561,86.25808671751946
3562,87.54503520421677
3563,84.16343725874697
3564,86.57875746987183
3565,79.36871509021924
3566,79.390643640001
3567,79.78842849944134
3568,83.70030196337804
3569,86.88654772678323
3570,93.96424963759227
3571,81.94676525041406
3572,83.3927804393092
3573,93.48351870612947
3574,84.99625950629681
3575,79.0532943535681
3576,82.00186701168148
3577,82.41733574441564
3578,86.41425924401092
3579,90.57884318874906
3580,84.22181356300906
3581,82.33204101270434
3582,80.0770733930962
3583,88.65029667652297
3584,79.20825264276877
3585,77.49375788204762
3586,74.34798577286651
3587,74.0650846019922
3588,72.64228183278391
3589,74.43417482323696
3590,75.78948452606986
3591,78.47749051679779
3592,83.01242176847128
3593,75.48418338912897
3594,72.88115042050457
3595,70.18250924470712
3596,74.75889424460661
3597,68.75921992726163
3598,67.09535410712492
3599,79.37840345599959
3600,68.00032624885033
3601,67.73978909645865
3602,70.0662107096582
3603,101.8276490059306
3604,82.39592661146604
3605,79.66249970313446
3606,98.81088568922104
3607,78.43028423449226
3608,77.96947306111923
3609,82.15493309768091
3610,79.02477366785713
3611,76.33646188216312
3612,80.9778908415325
3613,76.35046799656132
3614,73.70924595867444
3615,78.22491926056884
3616,73.45045731383122
3617,75.94154657994758
3618,76.44450146277258
3619,82.90401719714718
3620,105.04438498032773
3621,87.91207007814754
3622,82.753125349975
3623,98.51037247334921
3624,82.77641831335278
3625,88.2597863986716
3626,80.55724450465682
3627,80.02517254823903
3628,86.13458772021575
3629,80.5974572545546
3630,82.733117740985
3631,87.33785840005909
3632,83.48701560286507
3633,84.79749618062957
3634,90.09706791134457
3635,84.04299470898023
3636,80.6316332980727
3637,102.04416461786005
3638,82.32341815548858
3639,76.98008174850703
3640,84.71767299705697
3641,91.86583144914385
3642,81.05611982862314
3643,85.81696612276443
3644,85.21301391936419
3645,86.12625707114506
3646,78.09201870485435
3647,95.07888785360502
3648,80.81135507441881
3649,74.97157641873417
3650,86.68778385730921
3651,86.77179988543236
3652,80.12375399418032
3653,81.12276162361556
3654,89.31287296981729
3655,101.41598706685137
3656,85.25637087241418
3657,84.38897589154178
3658,83.87855238001798
3659,84.7152672866813
3660,81.01112633587691
3661,78.59525692604888
3662,82.83074624880993
3663,92.67540383702533
3664,76.04067337557842
3665,75.22734646883417
3666,83.0400192669171
3667,76.31879696079329
3668,78.44483380778479
3669,73.58084144481863
3670,75.48418802387187
3671,80.51194455704385
3672,132.78895652615842
3673,91.6953273594188
3674,108.38400926882906
3675,93.23821996816075
3676,86.77220895717424
3677,111.21769048630293
3678,108.89850547474151
3679,96.65165426624853
3680,109.54880305950299
3681,100.80405759607996
3682,112.5060690644507
3683,112.88862185327423
3684,102.70268988496892
3685,109.78127879661703
3686,110.52609970261398
3687,109.86551018795382
3688,103.13440055767258
3689,99.72476970919512
3690,102.76328268765594
3691,97.33007440926873
3692,100.29845668213748
3693,111.76723606697688
3694,95.97054101857968
3695,92.64595806419905
3696,103.339781018841
3697,104.00753265832358
3698,101.05064885926484
3699,97.38488943622156
3700,96.46755286734613
3701,94.80231918977677
3702,98.9753859343554
3703,142.14540986503292
3704,100.47421090315275
3705,101.04031273571928
3706,101.64980611855918
3707,101.91509297633624
3708,105.44826530926676
3709,98.52350949323636
3710,103.41460400818912
3711,110.24201388370864
3712,98.97066802743124
3713,102.8877793987778
3714,98.2507385223507
3715,100.92836379844894
3716,97.40731454539515
3717,96.25169078046615
3718,121.25608036251104
3719,99.58977285925533
3720,105.08634921060191
3721,106.53720381033152
3722,96.94380907473615
3723,103.18652840747146
3724,108.88628115315629
3725,98.62006733205091
3726,100.03025485925191
3727,102.2196201847116
3728,108.67545767578272
3729,95.35725286708374
3730,97.8686742814093
3731,106.78161394441526
3732,99.99138966998855
3733,115.97825336114876
3734,102.43517440045471
3735,106.0333259389639
3736,100.04498371495019
3737,99.36907506550975
3738,94.73253285811985
3739,100.90883131595945
3740,95.05605519822319
3741,126.69251107269943
3742,101.9265882695918
3743,102.01831357171409
3744,109.31556054111977
3745,102.94220558286891
3746,98.74685521667516
3747,101.18991721276286
3748,99.99909410569755
3749,138.4735832335963
3750,100.87750203867135
3751,111.12222569776608
3752,107.04362403824376
3753,108.6460051809067
3754,110.94411512018553
3755,105.90640707781083
3756,104.55073907578759
3757,102.59355950865046
3758,99.57195817482162
3759,102.68400424897807
3760,118.28478255542572
3761,106.46341678220757
3762,102.82208396666377
3763,102.3293550810431
3764,99.84476222858109
3765,104.98699316370846
3766,98.28189156393681
3767,103.18857516497052
3768,94.1691174742573
3769,88.70033300475332
3770,94.38624803378107
3771,88.23301288644763
3772,98.40349933820099
3773,89.10875637152746
3774,91.1786572588769
3775,90.57543761335454
3776,93.40524156028584
3777,91.79152748668967
3778,87.36535678594507
3779,92.14880821505783
3780,95.45962783486779
3781,88.65261934957076
3782,91.05967467405083
3783,93.52300870749342
3784,79.00955516725489
3785,91.23487511181807
3786,84.59287545457681
3787,80.54179616221724
3788,76.09027286939127
3789,77.60420411852171
3790,78.74125585893279
3791,83.74932436290435
3792,82.84434667335702
3793,83.09021533317893
3794,83.0856846290965
3795,79.25418170417691
3796,83.12811655670133
3797,81.99062577494813
3798,130.76505774229463
3799,90.28771426066331
3800,89.48568798715024
3801,81.83481172503089
3802,104.83887611246969
3803,100.34004623480853
3804,92.6904888565185
3805,91.15537782809368
3806,92.15083964210493
3807,91.89833040253977
3808,108.91880877542168
3809,92.1878805190088
3810,88.51526525200012
3811,91.1952192154721
3812,88.80984872497152
3813,111.65044230175353
3814,87.91611480575041
3815,93.77361985205319
3816,90.81848480509885
3817,96.88980318989448
3818,88.95764287795761
3819,88.57979302854514
3820,92.07450339084004
3821,83.20636035078086
3822,100.14179003407676
3823,95.4760849678409
3824,126.34946336426637
3825,95.36161752245076
3826,101.51332147643788
3827,103.24235972277143
3828,95.61409719352096
3829,95.07662943479917
3830,94.23453325839068
3831,94.334274459906
3832,97.51179554087328
3833,116.94451248597986
3834,95.76010582549826
3835,131.17918677002447
3836,103.48999375330348
3837,113.04057332892545
3838,102.60115201324936
3839,106.74090975522577
3840,102.34643866524688
3841,99.70712273812092
3842,96.8559047035159
3843,100.81506758687968
3844,100.05416862610657
3845,97.32708774255839
3846,95.62367539866419
3847,114.27413533802233
3848,99.01755836504321
3849,101.43662718070617
3850,96.88381917407136
3851,95.94913459167792
3852,94.41611278493744
3853,90.74642061328134
3854,90.9417175084834
3855,108.48893029147241
3856,96.35753849255826
3857,142.1445016925494
3858,102.7043163920595
3859,96.81808378525346
3860,104.05003601197
3861,99.96846570155053
3862,103.87944607987708
3863,105.85845405682004
3864,96.83856040609965
3865,101.58890750240263
3866,103.5572917794182
3867,119.61811854873305
3868,100.07421333130479
3869,96.5823262800015
3870,97.8142191074535
3871,98.47853180550545
3872,96.50633604897331
3873,101.78053595232511
3874,96.80717724946172
3875,94.41210576078429
3876,99.48090043931529
3877,96.68111017287622
3878,95.34844739954929
3879,88.58683852645717
3880,96.14357199255502
3881,134.1505906126528
3882,99.1504706674495
3883,106.73586554749575
3884,99.58633429104542
3885,95.92032742235287
3886,94.12014354112263
3887,98.7464192109512
3888,96.69833896505249
3889,98.9234457372239
3890,100.25602187540551
3891,95.6139078359659
3892,89.26171652437651
3893,95.20108909634287
3894,93.94012636665559
3895,86.15358946657801
3896,86.30189324820671
3897,89.18821652349915
3898,89.78934013901487
3899,109.63502075136861
3900,100.17857226257132
3901,89.94721020647232
3902,88.40351874058624
3903,91.78784644876113
3904,84.4962894687465
3905,91.89053993641554
3906,93.48118708553018
3907,93.28379839345537
