编号,e_建模值,交叉验证预测值_mm,共同异常
5715,88.874,86.47402124299,False
5716,113.448,113.76000569939842,False
5717,111.627,107.73306338407524,False
5719,90.36,87.55875018174133,False
5720,88.25,88.39825815430592,False
5721,102.291,90.16358237352375,False
5722,70.359,72.71359975161326,False
5723,89.331,90.14905546560075,False
5724,92.424,95.89432026647842,False
5725,101.135,102.83572254324574,False
5726,106.584,108.25891680222334,False
5727,113.359,115.75763206570261,False
5728,121.677,119.42217743119014,False
5729,71.79,72.79552244623416,False
5730,95.193,99.58722204034194,False
5731,83.553,88.84318103662609,False
5732,99.2,95.62401338659502,False
5733,79.718,77.29446581774754,False
5734,87.764,88.20739334813587,False
5735,80.879,77.31900964678711,False
5736,116.508,114.00988297956312,False
5737,77.723,77.6454316191863,False
5738,92.887,90.2711007671897,False
5739,94.168,95.12654815220698,False
5741,102.565,101.49189113583839,False
5742,99.633,100.30234913596081,False
5743,107.293,105.5385551767854,False
5744,88.066,82.53590378704402,False
5745,110.035,110.36423601786294,False
5746,90.149,90.56559363227896,False
5747,104.069,102.79403618092059,False
5748,105.674,104.46732812428777,False
5749,112.934,112.12872174270366,False
5750,89.257,90.52804867094126,False
5751,104.158,105.4926791483398,False
5752,93.543,97.72266753854078,False
5753,108.709,101.96260577397994,False
5754,108.94,109.52350392057892,False
5755,88.629,89.05431955469818,False
5756,88.033,92.02728531501019,False
5757,78.907,77.91727159100951,False
5759,98.622,94.90495964576645,False
5760,110.164,112.09701228099294,False
5761,90.672,93.84382621922103,False
5762,97.903,99.76044621783142,False
5763,112.85,102.00694018851544,False
5764,88.066,88.58294779713304,False
5765,87.651,86.55787938588907,False
5766,76.354,78.07834118761099,False
5767,104.037,103.90192926884882,False
5768,75.068,77.1496768069675,False
5769,68.789,68.65563072975448,False
5770,98.07,97.89659696655623,False
5771,94.321,94.26527720351329,False
5772,117.615,116.3295585798839,False
5773,70.316,75.54550690717457,False
5774,114.05,114.46520990105233,False
5775,122.213,118.36370303262011,False
5776,104.878,106.11567601503464,False
5777,106.937,104.62664628919613,False
5778,102.782,98.06469291778377,False
5779,85.023,83.35439661743925,False
5780,101.66,100.64174423753356,False
5781,89.167,95.92931123841304,False
5782,105.09,103.41964827674065,False
5783,100.013,101.34201750216205,False
5784,106.308,104.9164874681068,False
5785,92.698,93.02661839291916,False
5786,101.238,105.36245245690996,False
5787,96.404,96.27914482703036,False
5788,84.966,84.66008910753462,False
5789,99.694,100.52117083403314,False
5790,100.203,99.68452249819973,False
5791,102.372,104.446515587583,False
5792,136.245,139.22896998197248,False
5793,101.868,102.37472518794085,False
5794,96.697,96.0088866316776,False
5795,89.605,89.55783294182936,False
5796,100.409,100.98506959068266,False
5797,95.518,95.05262371582054,False
5798,100.891,99.5221683483124,False
5799,88.953,89.80082138973069,False
5800,108.702,106.01731360506574,False
5801,87.94,87.79374938754036,False
5802,135.643,130.8260974675795,False
5803,98.425,100.09487489948472,False
5804,100.96,98.30832430953292,False
5805,95.721,99.45732499536923,False
5806,78.806,83.29215251630504,False
5807,91.354,91.50443645896539,False
5808,108.595,107.85423199078085,False
5809,116.305,118.57521915211501,False
5810,94.01,94.70519607841881,False
5811,76.854,76.53187865794897,False
5812,104.029,102.35245872514375,False
5813,79.941,84.13124893187563,False
5814,99.717,100.20138728074156,False
5815,114.602,112.01676675435887,False
5816,94.755,97.28050994281577,False
5817,94.248,93.96449490739535,False
5819,92.75,93.54905507990966,False
5820,91.29,97.2433880885513,False
5821,103.74,102.80476086414346,False
5822,103.838,104.77822373366389,False
5823,114.682,113.75079052062436,False
5824,89.247,92.38813550712997,False
5825,85.254,90.12096154498201,False
5826,109.466,110.9684869900189,False
5827,93.929,90.87969133649095,False
5828,77.636,77.87309172555378,False
5829,101.4,99.33699823676272,False
5830,89.322,88.59607584479198,False
5831,72.648,75.5772988008216,False
5832,95.712,96.85324136348835,False
5833,89.725,86.31918327164412,False
5834,79.076,78.3201048670141,False
5835,73.309,75.28110156962065,False
5836,83.173,82.37641070255137,False
5837,88.309,88.36979649982995,False
5838,77.044,76.0220194770499,False
5840,86.952,87.65545049717625,False
5841,139.28,134.18965384427804,False
5842,112.159,110.41265372883326,False
5843,97.44,97.38834733881156,False
5844,87.907,87.15306976929737,False
5845,93.016,94.60346643373,False
5846,104.733,103.96227752671139,False
5847,127.267,123.41616961673769,False
5848,133.992,130.96349012755357,False
5849,91.466,91.93325551701787,False
5850,107.935,107.57905434651241,False
5851,107.801,110.01853924775644,False
5852,104.698,105.90808969006197,False
5854,115.867,113.27099899355748,False
5855,86.926,86.48456143653489,False
5856,76.907,79.80905791343795,False
5858,109.068,110.11352359971214,False
5859,87.565,87.87099998118458,False
5860,79.091,80.33564515000708,False
5861,101.198,99.39361547747482,False
5862,86.249,88.0405036752303,False
5863,96.3,93.95512611638712,False
5864,78.108,75.8024653754946,False
5865,110.89,115.37744140023179,False
5866,101.998,104.03057302934374,False
5867,104.009,103.13412205675493,False
5868,99.643,100.76231912553023,False
5869,97.223,97.94667674246192,False
5870,87.035,90.01920938359926,False
5871,92.637,90.33335995433366,False
5872,94.782,93.98985444885405,False
5873,97.639,98.9054528234241,False
5874,78.816,82.23704025520385,False
5875,93.944,92.26328971833021,False
5876,96.575,99.75216284527616,False
5877,89.827,90.03640701491652,False
5878,110.477,108.2048717716564,False
5879,131.392,128.56882182725252,False
5880,98.066,96.11411986171444,False
5881,87.874,89.12946600523958,False
5882,88.532,89.81738405155158,False
5883,92.47,93.0083761551695,False
5884,91.116,90.87757100268685,False
5885,84.735,87.70505122413681,False
5886,107.327,108.58297635719327,False
5887,95.386,93.73419989337303,False
5888,108.479,109.8886596091512,False
5889,86.257,84.89236572187403,False
5890,100.519,99.49029654681905,False
5891,91.84,91.77460558244017,False
5892,80.566,84.61154945754602,False
5893,117.636,119.53397044787772,False
5894,106.677,105.58433634988978,False
5895,97.534,96.72661508821888,False
5896,76.237,76.27377137844005,False
5897,111.045,108.00961756593692,False
5898,117.949,118.00431748223286,False
5899,88.508,87.5549778985752,False
5900,91.99,92.53223650715887,False
5901,106.676,107.01033071889685,False
5902,123.716,123.31802252263488,False
5903,94.674,96.32873619378279,False
5904,146.115,135.91332748750176,False
5905,102.365,113.06879459670256,False
5906,106.302,105.9380549352274,False
5907,103.01,99.91031039398688,False
5908,105.388,110.9901229498349,False
5909,121.45,123.89752525980927,False
5910,94.578,93.44048131422855,False
5911,90.837,94.0329595939072,False
5912,104.948,103.17723330165775,False
5913,67.803,66.62784964871491,False
5914,87.278,86.1151715340723,False
5915,108.569,112.29269698062825,False
5916,87.494,89.3625102260398,False
5917,134.071,135.0570268469454,False
5918,101.481,101.37753181318028,False
5919,97.061,94.24168366292189,False
5920,95.801,94.11552051970979,False
5921,134.869,132.91000678820183,False
5922,97.157,99.21063857443963,False
5923,78.095,80.44658669218477,False
5924,95.809,96.06099802018892,False
5925,104.689,99.76217219640014,False
5926,112.071,113.10766326450194,False
5927,132.241,130.78236260708312,False
5928,96.301,95.07411870714355,False
5929,106.622,104.77857295675976,False
5930,84.205,86.50542873400767,False
5931,89.269,91.23304480563908,False
5932,97.382,96.6407178980813,False
5933,104.954,105.28164321207466,False
5934,106.76,106.66579898003195,False
5935,103.942,103.9012079003241,False
5936,135.674,131.33443849510147,False
5937,94.393,92.97436111860969,False
5938,101.17,102.05958918444054,False
5939,88.114,87.0674229288599,False
5940,96.83,98.95008738909448,False
5941,104.794,103.33416834934738,False
5942,101.001,103.0277852709542,False
5943,78.019,77.66499250824442,False
5944,90.422,92.82948525134188,False
5945,78.568,80.39031643326814,False
5946,89.151,90.58479672932371,False
5947,91.661,90.42509276697953,False
5948,95.581,95.08031349004413,False
5949,86.139,83.3653354379011,False
5950,91.948,89.0451342794288,False
5951,89.883,90.32097268660482,False
5952,87.404,92.45503433627681,False
5953,98.921,97.31717424174089,False
5954,103.881,102.27931173723161,False
5955,108.102,106.42669244576322,False
5957,124.442,121.66775694067331,False
5958,127.959,124.33622172368263,False
5959,91.57,105.57494209980551,False
5960,118.323,116.12995306523453,False
5961,108.714,106.52324077249132,False
5962,94.298,94.020668990381,False
5963,106.514,108.8403644808821,False
5964,94.969,92.07432742261048,False
5965,96.994,95.41459078605281,False
5966,93.279,93.18346377549162,False
5967,96.79,96.35006498009014,False
5968,103.142,105.03841791141025,False
5969,85.936,87.74759001165457,False
5970,134.07,129.78400534805428,False
5971,108.535,104.7546440555131,False
5974,86.178,86.36105531203248,False
5975,90.901,90.87152201673595,False
5976,120.324,114.34808075652515,False
5977,86.488,87.0312051618875,False
5978,83.21,74.47829446048169,False
5979,104.007,104.09607448454993,False
5980,104.391,106.93422455458268,False
5981,106.29,105.6361249669026,False
5982,89.386,89.46107767980796,False
5983,89.622,90.92468195726505,False
5984,121.196,118.02134843817657,False
5985,104.005,105.07054080155774,False
5986,110.671,108.99849573200513,False
5987,114.463,112.26438541671314,False
5988,89.525,90.09657064599448,False
5989,88.778,88.61740370768554,False
5990,127.824,112.57657711691172,False
5991,99.857,100.55619506247488,False
5992,106.283,107.22277999407066,False
5993,105.601,111.4752571496358,False
5995,75.817,73.9815033119514,False
5996,90.447,83.40687014179116,False
5997,86.329,88.17669634033399,False
5998,90.662,91.1703414569388,False
5999,98.656,98.4107159386463,False
6000,94.175,94.96194796577743,False
6001,97.297,97.28677890080452,False
6002,94.426,102.44524591793453,False
6003,100.306,98.99296504021535,False
6005,101.272,103.72369682784266,False
6006,105.547,106.12763193033712,False
6007,95.3,88.63585668527814,False
6008,88.953,91.17799329260781,False
6009,89.909,87.90693943416355,False
6010,82.034,78.00225812100494,False
6011,101.521,102.21942197694683,False
6012,97.122,95.23768530955819,False
6013,87.803,88.75501052946314,False
6014,97.277,98.10576986156109,False
6015,113.999,117.52385152105373,False
6016,111.257,110.47294032160369,False
6017,95.295,94.64715021781996,False
6018,81.026,85.29579097500246,False
6019,96.387,98.55448827296875,False
6020,95.835,99.93050493855492,False
6021,74.224,77.41971093438082,False
6022,99.595,99.05947046004056,False
6023,126.817,128.9234429047695,False
6024,105.676,108.01093003505885,False
6025,93.528,93.93295605446869,False
6026,89.434,91.49624579743646,False
6027,90.083,90.51536948700218,False
6028,86.767,86.34972956585756,False
6029,114.05,111.27088852928364,False
6030,95.333,94.13781568954407,False
6031,107.022,88.61783172132321,False
6032,76.228,80.05170366206977,False
6033,114.894,112.44429276620797,False
6034,108.357,107.22346383703712,False
6035,84.456,83.69701414791453,False
6036,101.479,99.98208029355467,False
6037,103.573,101.52394955010246,False
6038,77.25,87.31233086052207,False
6039,95.149,94.67619663868068,False
6040,81.256,86.19069506176496,False
6041,86.082,87.58991716250705,False
6042,85.621,83.29441934386179,False
6043,109.411,109.28325711735464,False
6044,96.876,95.87149223638197,False
6045,76.992,81.82023679563432,False
6046,94.335,96.51741835906397,False
6047,136.818,135.47564610537444,False
6048,124.974,119.497396106856,False
6049,91.315,89.22994843493692,False
6050,88.095,88.96624737591318,False
6051,85.289,85.94693649444368,False
6052,109.321,107.4228145487329,False
6053,78.983,82.40282873258525,False
6054,102.699,102.32885653348391,False
6055,91.848,94.5238026825823,False
6056,68.854,68.9784672157548,False
6057,100.251,88.08952847758675,False
6058,101.863,100.61506133805683,False
6059,111.511,104.42865737358551,False
6060,103.69,105.55656765266701,False
6061,74.629,89.22885340246832,False
6062,111.185,111.0856609148691,False
6063,120.501,115.42814119484066,False
6064,103.94,103.44207645697306,False
6065,98.504,96.12587395031387,False
6067,105.364,103.66074900415092,False
6068,111.238,113.25193583634858,False
6069,102.012,100.46722504901626,False
6070,105.164,105.27404471541064,False
6071,77.77,80.98843964582507,False
6072,96.434,97.43299784595095,False
6073,116.64,117.16835573991085,False
6074,88.194,90.08057101800745,False
6075,70.757,69.76422010540351,False
6076,92.261,90.22599208575234,False
6077,98.542,97.7229489380945,False
6078,95.514,94.36071773596146,False
6079,83.184,84.77510557531382,False
6080,102.991,90.15198692442264,False
6081,75.383,79.03441554847039,False
6082,102.824,103.81704363374432,False
6083,91.302,150.31726089568056,False
6084,91.301,95.25060430648426,False
6085,85.601,86.52125097144987,False
6086,80.646,82.10915679527407,False
6087,91.302,90.77652763633633,False
6088,106.114,104.66487654504625,False
6089,95.915,93.46209278874265,False
6090,87.171,91.55502311817172,False
6091,105.774,104.6953170252042,False
6092,105.224,106.53366103330202,False
6093,103.628,102.8668543418732,False
6094,116.703,112.475332381452,False
6095,107.855,108.72382334215696,False
6097,99.741,100.86438757654827,False
6098,99.124,99.06775606800652,False
6099,79.071,81.71927411932444,False
6100,111.21,103.05974127057107,False
6101,117.173,116.38930843491266,False
6102,80.106,84.41500582478892,False
6103,76.986,77.99756827649492,False
6104,88.501,87.47031250930641,False
6105,95.898,93.12216915122116,False
6106,84.237,82.42427829861899,False
6107,108.422,106.5012877989785,False
6108,90.695,90.10542371869337,False
6110,108.096,107.69314498745878,False
6111,70.53,71.44569242226424,False
6112,85.492,88.61071951597681,False
6113,94.401,96.15294673901758,False
6114,94.46,94.53071463476888,False
6115,90.122,88.73807533245933,False
6116,89.592,94.93204349611928,False
6117,98.82,98.36316557821462,False
6118,94.46,137.51341836420818,False
6119,84.274,82.63534284050058,False
6120,102.16,104.09914343565954,False
6121,90.791,98.54755487813307,False
6122,117.189,117.51364605954257,False
6123,116.043,113.85886342916984,False
6125,86.97,85.28947326905252,False
6126,103.079,102.36170035405394,False
6127,107.442,105.2269595722573,False
6128,103.141,104.5857117596045,False
6129,95.795,94.84590131772306,False
6131,91.938,92.30688380005674,False
6132,105.748,105.87880011376873,False
6133,104.054,106.60759281241482,False
6134,110.922,109.63922627628041,False
6135,95.073,93.85310570204521,False
6136,125.786,128.31344976584614,False
6137,113.485,113.47853397000625,False
6138,88.324,87.93252078906382,False
6139,90.334,87.96225715580759,False
6140,101.28,102.49570641657857,False
6141,98.778,98.95466757317598,False
6142,111.851,111.3072654385354,False
6143,149.331,146.02000700617398,False
6144,87.797,84.44671266223669,False
6145,116.192,116.82570441725372,False
6146,102.282,101.13501896813764,False
6147,72.285,74.65718394871712,False
6148,103.09,102.86798993971544,False
6149,96.91,97.66415271854541,False
6150,85.883,85.29963136504006,False
6151,111.212,107.99428330149787,False
6152,95.873,93.76441095536101,False
6153,92.438,93.69158237428839,False
6154,103.299,107.50699916689294,False
6155,92.633,91.64594323386048,False
6156,99.307,100.60665537674234,False
6157,105.578,100.0447388948196,False
6158,85.899,84.814298996465,False
6159,107.956,98.02235869314282,False
6160,98.547,100.03891149837217,False
6161,116.953,115.86560620722412,False
6162,80.888,80.50363421266647,False
6163,97.844,99.44452126719702,False
6164,112.257,107.93785388175345,False
6166,109.886,108.76799973843535,False
6167,92.156,92.75998395309662,False
6168,75.895,77.01035088956898,False
6169,78.366,78.9486376960505,False
6171,99.045,100.71003362286385,False
6172,117.51,98.87272478594852,False
6173,83.503,89.66943316773687,False
6174,92.655,96.56719875232773,False
6175,67.38,66.70638319784194,False
6176,104.471,105.83875406790837,False
6177,97.466,96.41409942731256,False
6179,133.205,133.22098081331777,False
6180,108.798,110.39718187519665,False
6181,96.961,99.50028359514698,False
6182,82.311,79.74568079361535,False
6183,97.228,99.08673106102111,False
6184,104.692,104.61836208797146,False
6185,86.993,97.12275972451026,False
6186,93.525,93.54850025759963,False
6187,91.035,93.12449605808528,False
6188,84.895,82.28394236776377,False
6189,93.543,92.42274334000295,False
6190,112.592,111.37581004324159,False
6191,96.818,99.71966059773293,False
6192,86.465,87.41353921977162,False
6193,89.269,91.43037318061843,False
6194,103.271,105.81115751537479,False
6195,125.397,127.0029756457491,False
6196,86.056,86.91522460189599,False
6197,102.864,103.16021485155608,False
6198,99.754,101.41286451951495,False
6200,103.717,102.64485715501213,False
6201,79.334,80.70275966544622,False
6202,86.532,91.82865855630727,False
6204,111.27,112.44347799461667,False
6205,85.932,88.27110680530465,False
6206,110.027,113.57691294196144,False
6207,99.76,98.7159330396836,False
6208,114.337,115.38568504819415,False
6209,79.647,77.03878673271737,False
6210,105.86,105.78213833658471,False
6211,101.043,100.48128260607419,False
6212,100.089,102.25670893430863,False
6213,102.001,102.4787130147123,False
6214,120.999,121.3567659568537,False
6215,96.089,94.93041623757793,False
6216,94.811,100.05991003971079,False
6217,117.675,121.50655391086491,False
6218,105.27,108.4577686512834,False
6219,116.052,116.85719988835055,False
6220,90.423,88.82202336196202,False
6221,120.529,122.93782066496154,False
6222,92.575,90.93252370434138,False
6223,96.787,96.42298218848013,False
6224,114.486,115.25167505138205,False
6225,118.836,115.72668666110559,False
6226,89.648,92.58342268387352,False
6227,94.983,97.0411734973472,False
6228,87.858,88.09158689381603,False
6231,76.014,76.25127820786824,False
6232,117.888,112.49666805674187,False
6233,66.644,66.49944590899065,False
6234,87.293,85.39709912526978,False
6235,113.796,109.8065359927158,False
6236,92.302,91.01247676329612,False
6237,90.868,89.8333650979924,False
6238,99.655,101.10491381619029,False
6239,103.472,104.15567594827552,False
6240,119.063,114.95886319859613,False
6241,93.789,92.55968909120703,False
6242,91.315,92.77450812275251,False
6243,137.38,138.67222823404546,False
6244,126.736,105.67338601255534,False
6245,95.519,90.35821688910848,False
6246,78.526,78.15986564452149,False
6247,110.599,109.10279263627197,False
6248,127.824,124.91061455739529,False
6249,92.775,88.48487097805575,False
6250,92.553,91.87301064665577,False
6251,107.153,105.51725907298108,False
6252,79.844,82.02166607858564,False
6253,100.593,100.21571305459359,False
6254,97.731,97.60558871137339,False
6255,83.093,83.72658186446705,False
6256,83.923,83.44428693805759,False
6257,86.946,89.84024334584377,False
6258,99.777,101.05793247311226,False
6259,115.1,115.85666342802713,False
6260,92.451,93.45137051683193,False
6261,93.439,93.8316322859751,False
6263,108.859,107.11693622805845,False
6264,98.137,98.24366381985489,False
6265,90.25,94.49444678582134,False
6266,115.914,112.74532717472067,False
6267,87.413,87.68054895547031,False
6268,101.102,100.11885748498386,False
6269,91.244,93.89506981560089,False
6270,105.633,102.46626815933233,False
6271,86.512,86.61905490477622,False
6272,122.571,120.4844631406018,False
6273,107.21,108.98697052700133,False
6274,115.908,114.68628769973562,False
6275,107.493,107.91169806156431,False
6276,119.751,116.71078882994017,False
6277,92.031,91.07212884987675,False
6278,99.381,98.19786399957013,False
6280,102.903,102.93519818979438,False
6281,88.65,91.20875326543279,False
6282,86.468,84.10911837475926,False
6283,103.066,99.5881157938136,False
6284,84.013,85.88529929650679,False
6285,87.162,87.72810308818005,False
6286,90.637,90.26797633803373,False
6287,103.535,105.66534294527372,False
6288,79.349,79.46587399823011,False
6289,106.107,106.34184581915535,False
6290,107.803,105.89972992109968,False
6291,107.078,106.33971568664401,False
6292,112.507,110.46123666405921,False
6293,89.835,90.3473927423713,False
6294,100.676,99.83762139325293,False
6295,97.28,97.3424611806099,False
6296,97.243,99.81389483661046,False
6297,84.92,87.88629319498173,False
6298,95.091,95.93140913363166,False
6299,102.583,99.65130389918295,False
6300,92.011,93.49077747199554,False
6301,118.424,118.09441905866065,False
6302,98.35,96.97740503403693,False
6303,97.269,96.98274943163851,False
6304,86.244,87.0969021990861,False
6305,92.752,88.32533452231024,False
6306,87.088,82.53210499773579,False
6307,83.126,83.51689162885569,False
6308,76.456,81.92441265814726,False
6309,79.05,80.2424734406695,False
6310,115.439,117.6052058028175,False
6311,105.827,104.09907940808348,False
6312,95.44,98.82991251240217,False
6313,102.623,100.85637139832406,False
6314,99.951,94.63631741151391,False
6315,75.7,70.51777482212924,False
6316,96.753,95.01621359491779,False
6317,101.095,98.50725718083487,False
6318,87.974,88.47063911195382,False
6319,95.753,93.35556201324418,False
6320,89.837,90.3933619186198,False
6321,88.209,88.0072818135604,False
6322,95.578,97.79666872591017,False
6323,94.117,94.16480561457334,False
6324,107.514,106.8172217795609,False
6325,98.983,97.61562307633793,False
6326,109.705,109.39215780575516,False
6327,82.404,81.72689925444143,False
6328,138.91,135.40185130277877,False
6329,99.797,93.0029679617134,False
6330,92.729,91.25943089542538,False
6331,78.137,76.08525040604813,False
6332,121.024,118.53551934182525,False
6333,92.2,94.66309457988854,False
6334,142.322,140.42146754036247,False
6335,106.525,104.00506985368766,False
6336,126.798,125.10009473152436,False
6337,126.203,126.95380572305439,False
6338,99.672,100.91143942382675,False
6339,77.094,74.89128025558668,False
6340,99.052,100.46996758993122,False
6341,79.465,79.48718052731502,False
6342,101.4,101.00990279761278,False
6343,100.634,98.28218641387667,False
6345,123.777,120.86538372792404,False
6346,110.847,110.25424297498267,False
6347,96.577,98.16107841449978,False
6348,122.872,122.21492803276709,False
6349,103.897,103.89108961269201,False
6350,119.687,119.83076372410153,False
6351,94.862,93.9899849365048,False
6352,104.621,104.81134858850182,False
6353,86.997,87.03085813112206,False
6354,110.472,107.82473142303286,False
6355,118.336,119.29044473236166,False
6356,80.029,79.63570487085892,False
6357,129.743,128.56132342293125,False
6359,77.969,79.08485154926262,False
6360,99.591,102.16309079576581,False
6361,85.888,88.97816404903531,False
6362,97.177,97.19254415138059,False
6363,88.926,93.63776584092653,False
6364,111.233,107.26931307401664,False
6366,119.981,117.4934624468526,False
6367,97.886,99.17908424977632,False
6368,94.531,94.37489766748199,False
6369,110.255,107.88903069700544,False
6371,123.845,124.15094389568367,False
6372,80.07,81.4353073247211,False
6373,89.104,89.4437324250773,False
6374,77.835,79.71815412857624,False
6375,110.138,106.98394587250577,False
6376,91.252,89.56453671087614,False
6377,70.13,73.03593714977589,False
6378,85.472,86.81062539634875,False
6379,103.628,107.17027241839313,False
6380,75.506,81.56670390908144,False
6381,116.823,118.702066742896,False
6382,96.288,96.6310137509215,False
6383,92.615,93.18872546424392,False
6384,113.109,110.83711659447236,False
6385,112.78,110.51843487228808,False
6386,142.409,139.11591637655684,False
6388,90.373,91.59090107021515,False
6389,101.185,104.95538224045069,False
6391,74.886,74.54284911741884,False
6392,104.58,106.25776014161427,False
6393,109.363,106.09057610839626,False
6395,83.983,88.68330825213087,False
6396,90.594,92.51708189966925,False
6397,93.812,95.66093943425676,False
6398,102.218,103.30481855480079,False
6399,93.371,95.50729667376343,False
6400,100.812,101.81264456634459,False
6401,117.189,117.29673107294215,False
6402,95.138,93.73629293069477,False
6403,91.403,88.28076719768569,False
6404,97.686,99.01956713257565,False
6405,85.92,83.50787121432903,False
6406,101.455,101.78552342175658,False
6407,84.059,89.56814987208813,False
6408,89.273,89.41401175688571,False
6409,97.63,95.96941867471169,False
6410,78.038,95.96455710633458,False
6411,109.182,109.3976058162168,False
6412,86.276,84.61567463772225,False
6413,111.775,111.64317598692034,False
6414,98.069,98.65475398772702,False
6415,84.123,85.51782828407856,False
6416,101.071,98.89730736026328,False
6417,102.534,97.68196481048318,False
6418,105.678,108.26801656753719,False
6419,128.57,125.08558858758747,False
6420,122.084,119.8984779612048,False
6421,101.993,100.74793163731769,False
6422,105.943,107.76224534957218,False
6423,87.359,89.4878488759213,False
6424,89.52,88.48225802622451,False
6425,107.924,108.27700733115064,False
6426,99.278,101.29580853212681,False
6427,98.922,96.13027071762187,False
6428,84.325,85.38390659517599,False
6429,98.226,100.03465314998441,False
6430,102.169,104.44316517603403,False
6431,97.211,97.89538719716019,False
6432,100.479,100.72899195039517,False
6433,77.01,77.86865486078545,False
6434,91.899,94.50738511903828,False
6435,88.271,87.32703408255927,False
6436,111.525,110.04332842490379,False
6437,104.633,103.14582136262565,False
6438,106.238,104.38749378000624,False
6439,95.268,95.37102821793263,False
6440,96.642,95.17892528899839,False
6441,91.299,90.9193399448479,False
6442,112.578,114.55332029132032,False
6444,109.579,107.41890244371712,False
6445,95.067,94.76129810457242,False
6446,122.626,121.47947346478547,False
6447,108.551,107.71795501837751,False
6448,76.92,76.34577223680631,False
6449,125.59,124.35133183692392,False
6450,82.846,85.13757266954342,False
6451,106.164,105.24485555647394,False
6452,85.371,89.31745410660467,False
6453,102.307,106.30500567173094,False
6454,87.872,95.34119982069971,False
6456,88.854,90.80460022602206,False
6457,92.463,93.15794874586369,False
6458,78.623,78.50701508480483,False
6460,76.108,78.38980366056373,False
6461,113.517,111.42652886905726,False
6462,114.127,116.94015514824794,False
6463,117.775,117.22995810643752,False
6464,114.907,112.65057992677673,False
6465,106.83,105.36185810432995,False
6466,95.699,94.62684303766936,False
6467,109.702,109.66755886211608,False
6468,127.451,115.43787621678958,False
6469,91.652,101.64229689906729,False
6470,93.11,95.93330828984199,False
6471,89.347,90.44388999909802,False
6472,153.679,156.416597810548,False
6473,108.265,113.38653290920406,False
6474,89.208,89.51289117373535,False
6475,117.622,121.68327556544759,False
6476,116.068,118.49415692064392,False
6477,112.363,112.64343745303648,False
6478,103.415,103.21435786555313,False
6479,100.206,89.888478645483,False
6480,78.172,78.54163319714769,False
6481,90.906,90.15803275828239,False
6482,93.529,93.91490511130627,False
6483,90.528,90.68611618510693,False
6484,96.322,96.0765008162154,False
6485,92.051,91.45028796047626,False
6486,104.467,108.96055506059042,False
6487,148.039,133.13716789184207,False
6488,90.483,92.32291536399018,False
6489,102.971,101.19650870043277,False
6490,87.884,86.7637411057175,False
6491,116.806,118.039663747876,False
6492,110.142,109.57521258906607,False
6493,90.959,89.81587730849739,False
6494,92.0,95.4573430665604,False
6495,96.576,104.53603503794537,False
6496,91.193,89.72621416625516,False
6497,106.155,104.47483114638719,False
6498,105.542,106.98842981221341,False
6499,102.531,102.00631794966456,False
6500,97.661,98.17876429956232,False
6501,76.207,79.72108221841256,False
6502,84.32,84.1687456924741,False
6503,77.478,76.02955124377326,False
6504,119.684,112.24559986014802,False
6505,110.232,109.97242153300098,False
6506,118.455,117.78320353047079,False
6507,76.778,76.18366776872712,False
6508,102.308,102.88772852618982,False
6509,99.475,101.20748895270005,False
6511,112.03,112.0999968540006,False
6512,89.017,87.73679966750272,False
6513,92.62,90.40671060758338,False
6514,94.367,93.43509571822433,False
6515,124.999,122.42616782249968,False
6516,100.511,99.46664439590793,False
6518,89.58,86.84380665451259,False
6519,83.522,85.37936479018963,False
6520,103.315,104.39179819934003,False
6521,86.851,90.32242210239467,False
6522,98.758,99.21897493646178,False
6523,87.518,89.89606388304804,False
6524,81.732,81.23207648984953,False
6525,97.481,98.63593306700994,False
6526,89.181,90.56600133351535,False
6527,94.667,95.94805171275446,False
6528,94.667,151.0926044392988,False
6529,84.571,93.3173179396332,False
6530,119.892,116.64443698800851,False
6531,133.81,132.68172552275973,False
6532,126.029,103.9568696431889,False
6533,75.604,75.3516503274419,False
6534,87.453,86.08003218611495,False
6535,100.635,98.60017487048322,False
6537,112.657,111.73032189826057,False
6538,83.719,87.50039639586898,False
6539,95.871,82.09082400043441,False
6540,90.589,84.00415681056634,False
6541,69.414,70.07092827672741,False
6542,87.959,90.09772924948588,False
6543,92.986,94.64474292052934,False
6545,97.343,98.07958185809733,False
6546,114.517,114.89647022230896,False
6547,112.523,111.90965875211091,False
6548,93.161,93.48337705565456,False
6550,87.966,90.33866235896093,False
6551,121.274,111.64622584884782,False
6552,94.707,96.28939607720947,False
6553,91.146,94.62152615047697,False
6554,116.381,114.00485316916458,False
6555,103.319,102.79089341778973,False
6556,104.808,107.3778193327619,False
6557,102.124,103.4938834975093,False
6558,91.349,95.36097416681224,False
6559,108.527,109.72788070914251,False
6560,75.321,78.06635272704854,False
6561,101.504,99.19523765309908,False
6562,75.048,76.65038828258656,False
6563,92.786,91.71472681854077,False
6564,110.198,100.60338880253337,False
6565,93.23,93.0096013534532,False
6566,124.337,125.92018411875938,False
6567,90.163,89.39437913548252,False
6568,101.165,100.38768193916248,False
6569,98.847,98.2468687085357,False
6570,106.051,104.12373299532092,False
6571,98.578,99.22041361867551,False
6572,91.779,92.03755252170012,False
6573,126.411,119.77792910599028,False
6574,84.493,86.54504091835304,False
6575,97.744,98.98335192242128,False
6576,108.232,107.86399076736612,False
6577,97.431,99.74427325511722,False
