时间,阶段标签,平滑速度_mm_h,预警等级编码,预警等级
2024-01-31 05:30:00,1,0.0,0,正常
2024-01-31 05:40:00,1,0.018000000000256478,0,正常
2024-01-31 05:50:00,1,0.005999999999858119,0,正常
2024-01-31 06:00:00,1,0.011999999999716238,0,正常
2024-01-31 06:10:00,1,0.0,0,正常
2024-01-31 06:20:00,1,0.024000000000114596,0,正常
2024-01-31 06:30:00,1,0.0,0,正常
2024-01-31 06:40:00,1,0.029999999999972715,0,正常
2024-01-31 06:50:00,1,0.0,0,正常
2024-01-31 07:00:00,1,0.04800000000022919,0,正常
2024-01-31 07:10:00,1,0.024000000000114596,0,正常
2024-01-31 07:20:00,1,0.0,0,正常
2024-01-31 07:30:00,1,0.04199999999968895,0,正常
2024-01-31 07:40:00,1,0.0,0,正常
2024-01-31 07:50:00,1,0.0,0,正常
2024-01-31 08:00:00,1,0.0,0,正常
2024-01-31 08:10:00,1,0.0,0,正常
2024-01-31 08:20:00,1,0.035999999999830834,0,正常
2024-01-31 08:30:00,1,0.029999999999972715,0,正常
2024-01-31 08:40:00,1,0.04800000000022919,0,正常
2024-01-31 08:50:00,1,0.0,0,正常
2024-01-31 09:00:00,1,0.0,0,正常
2024-01-31 09:10:00,1,0.024000000000114596,0,正常
2024-01-31 09:20:00,1,0.0,0,正常
2024-01-31 09:30:00,1,0.005999999999858119,0,正常
2024-01-31 09:40:00,1,0.14400000000000546,0,正常
2024-01-31 09:50:00,1,0.042000000000371074,0,正常
2024-01-31 10:00:00,1,0.05399999999940519,0,正常
2024-01-31 10:10:00,1,0.0,0,正常
2024-01-31 10:20:00,1,0.07200000000034379,0,正常
2024-01-31 10:30:00,1,0.0,0,正常
2024-01-31 10:40:00,1,0.0,0,正常
2024-01-31 10:50:00,1,0.07800000000020191,0,正常
2024-01-31 11:00:00,1,0.011999999999716238,0,正常
2024-01-31 11:10:00,1,0.32999999999969987,0,正常
2024-01-31 11:20:00,1,0.11400000000003274,0,正常
2024-01-31 11:30:00,1,0.036000000000512955,0,正常
2024-01-31 11:40:00,1,0.0,0,正常
2024-01-31 11:50:00,1,0.07199999999966167,0,正常
2024-01-31 12:00:00,1,0.13200000000028922,0,正常
2024-01-31 12:10:00,1,0.0,0,正常
2024-01-31 12:20:00,1,0.05400000000008731,0,正常
2024-01-31 12:30:00,1,0.0,0,正常
2024-01-31 12:40:00,1,0.27599999999961256,0,正常
2024-01-31 12:50:00,1,0.018000000000256478,0,正常
2024-01-31 13:00:00,1,0.1559999999997217,0,正常
2024-01-31 13:10:00,1,0.05400000000008731,0,正常
2024-01-31 13:20:00,1,0.35399999999981446,0,正常
2024-01-31 13:30:00,1,0.4380000000005566,0,正常
2024-01-31 13:40:00,1,8.711999999999989,0,正常
2024-01-31 13:50:00,1,1.4879999999996016,0,正常
2024-01-31 14:00:00,1,1.3260000000000218,0,正常
2024-01-31 14:10:00,1,3.6000000000001364,0,正常
2024-01-31 14:20:00,1,5.190000000000055,0,正常
2024-01-31 14:30:00,1,2.843999999999596,0,正常
2024-01-31 14:40:00,1,3.1860000000003765,0,正常
2024-01-31 14:50:00,1,0.66599999999994,0,正常
2024-01-31 15:00:00,1,5.214000000000169,0,正常
2024-01-31 15:10:00,1,3.3059999999995853,0,正常
2024-01-31 15:20:00,1,4.938000000000557,0,正常
2024-01-31 15:30:00,1,2.087999999999738,0,正常
2024-01-31 15:40:00,1,6.419999999999618,0,正常
2024-01-31 15:50:00,1,1.578000000000202,0,正常
2024-01-31 16:00:00,1,6.024000000000115,0,正常
2024-01-31 16:10:00,1,3.8940000000000055,0,正常
2024-01-31 16:20:00,1,5.010000000000218,0,正常
2024-01-31 16:30:00,1,3.9299999999998363,0,正常
2024-01-31 16:40:00,1,5.633999999999787,0,正常
2024-01-31 16:50:00,1,1.8900000000003274,1,关注
2024-01-31 17:00:00,1,1.4819999999997435,0,正常
2024-01-31 17:10:00,1,6.383999999999787,0,正常
2024-01-31 17:20:00,1,0.18600000000037653,0,正常
2024-01-31 17:30:00,1,1.9439999999997326,0,正常
2024-01-31 17:40:00,1,3.9480000000000928,0,正常
2024-01-31 17:50:00,1,3.132000000000289,0,正常
2024-01-31 18:00:00,1,2.508000000000038,0,正常
2024-01-31 18:10:00,1,2.2319999999997435,0,正常
2024-01-31 18:20:00,1,4.973999999999705,1,关注
2024-01-31 18:30:00,1,1.1340000000004693,0,正常
2024-01-31 18:40:00,1,2.6820000000000164,0,正常
2024-01-31 18:50:00,1,4.889999999999645,0,正常
2024-01-31 19:00:00,1,0.5880000000004202,0,正常
2024-01-31 19:10:00,1,4.9379999999998745,0,正常
2024-01-31 19:20:00,1,0.3660000000002128,0,正常
2024-01-31 19:30:00,1,1.7699999999997544,0,正常
2024-01-31 19:40:00,1,2.087999999999738,0,正常
2024-01-31 19:50:00,1,0.29399999999986903,0,正常
2024-01-31 20:00:00,1,4.734000000000606,0,正常
2024-01-31 20:10:00,1,1.835999999999558,0,正常
2024-01-31 20:20:00,1,2.1359999999999673,0,正常
2024-01-31 20:30:00,1,0.8940000000000055,0,正常
2024-01-31 20:40:00,1,2.1780000000003383,0,正常
2024-01-31 20:50:00,1,2.130000000000109,0,正常
2024-01-31 21:00:00,1,0.2639999999998963,0,正常
2024-01-31 21:10:00,1,3.3899999999996453,0,正常
2024-01-31 21:20:00,1,1.7820000000001528,0,正常
2024-01-31 21:30:00,1,0.5940000000002783,0,正常
2024-01-31 21:40:00,1,5.41199999999958,0,正常
2024-01-31 21:50:00,1,0.91800000000012,0,正常
2024-01-31 22:00:00,1,0.7920000000003711,0,正常
2024-01-31 22:10:00,1,0.32399999999984175,0,正常
2024-01-31 22:20:00,1,2.3580000000001746,0,正常
2024-01-31 22:30:00,1,2.9759999999998854,0,正常
2024-01-31 22:40:00,1,0.2639999999998963,0,正常
2024-01-31 22:50:00,1,0.32999999999969987,0,正常
2024-01-31 23:00:00,1,0.018000000000256478,0,正常
2024-01-31 23:10:00,1,2.3640000000000327,0,正常
2024-01-31 23:20:00,1,0.31799999999998363,0,正常
2024-01-31 23:30:00,1,1.0739999999998417,0,正常
2024-01-31 23:40:00,1,0.42600000000015825,0,正常
2024-01-31 23:50:00,1,0.10800000000017462,0,正常
2024-02-01 00:00:00,1,1.3499999999994543,0,正常
2024-02-01 00:10:00,1,1.7100000000004911,0,正常
2024-02-01 00:20:00,1,1.6019999999996344,0,正常
2024-02-01 00:30:00,1,0.3660000000002128,0,正常
2024-02-01 00:40:00,1,0.13800000000014734,0,正常
2024-02-01 00:50:00,1,1.7819999999994707,0,正常
2024-02-01 01:00:00,1,0.00600000000054024,0,正常
2024-02-01 01:10:00,1,0.8879999999994652,0,正常
2024-02-01 01:20:00,1,0.32400000000052387,0,正常
2024-02-01 01:30:00,1,0.6359999999999673,0,正常
2024-02-01 01:40:00,1,0.4860000000001037,0,正常
2024-02-01 01:50:00,1,0.10199999999963438,0,正常
2024-02-01 02:00:00,1,0.13800000000014734,0,正常
2024-02-01 02:10:00,1,0.2520000000001801,0,正常
2024-02-01 02:20:00,1,0.22800000000006548,0,正常
2024-02-01 02:30:00,1,0.09599999999977626,0,正常
2024-02-01 02:40:00,1,0.39600000000018554,0,正常
2024-02-01 02:50:00,1,0.0,0,正常
2024-02-01 03:00:00,1,0.3899999999996453,0,正常
2024-02-01 03:10:00,1,0.209999999999809,0,正常
2024-02-01 03:20:00,1,1.00200000000018,0,正常
2024-02-01 03:30:00,1,2.1959999999999127,0,正常
2024-02-01 03:40:00,1,4.368000000000393,0,正常
2024-02-01 03:50:00,1,0.5519999999999072,0,正常
2024-02-01 04:00:00,1,1.2660000000000764,0,正常
2024-02-01 04:10:00,1,5.489999999999782,0,正常
2024-02-01 04:20:00,1,1.5720000000003438,0,正常
2024-02-01 04:30:00,1,2.753999999999678,0,正常
2024-02-01 04:40:00,1,1.5299999999999727,0,正常
2024-02-01 04:50:00,1,1.8839999999997872,0,正常
2024-02-01 05:00:00,1,2.496000000000322,0,正常
2024-02-01 05:10:00,1,2.4359999999996944,0,正常
2024-02-01 05:20:00,1,10.404000000000224,0,正常
2024-02-01 05:30:00,1,6.948000000000093,0,正常
2024-02-01 05:40:00,1,12.894000000000005,1,关注
2024-02-01 05:50:00,1,7.494000000000142,1,关注
2024-02-01 06:00:00,1,10.853999999999814,1,关注
2024-02-01 06:10:00,1,11.184000000000196,2,警戒
2024-02-01 06:20:00,1,11.813999999999623,2,警戒
2024-02-01 06:30:00,1,6.293999999999869,2,警戒
2024-02-01 06:40:00,1,12.078000000000202,2,警戒
2024-02-01 06:50:00,1,8.724000000000387,2,警戒
2024-02-01 07:00:00,1,11.459999999999809,2,警戒
2024-02-01 07:10:00,1,8.519999999999754,2,警戒
2024-02-01 07:20:00,1,11.448000000000093,2,警戒
2024-02-01 07:30:00,1,9.768000000000256,2,警戒
2024-02-01 07:40:00,1,9.593999999999596,2,警戒
2024-02-01 07:50:00,1,10.589999999999918,2,警戒
2024-02-01 08:00:00,1,9.942000000000235,2,警戒
2024-02-01 08:10:00,1,10.176000000000158,3,危险
2024-02-01 08:20:00,1,9.095999999999776,2,警戒
2024-02-01 08:30:00,1,4.026000000000295,1,关注
2024-02-01 08:40:00,1,14.36999999999989,1,关注
2024-02-01 08:50:00,1,12.605999999999995,1,关注
2024-02-01 09:00:00,1,9.70199999999977,1,关注
2024-02-01 09:10:00,1,10.614000000000033,1,关注
2024-02-01 09:20:00,1,8.195999999999913,1,关注
2024-02-01 09:30:00,1,8.724000000000387,2,警戒
2024-02-01 09:40:00,1,11.645999999999503,2,警戒
2024-02-01 09:50:00,1,11.898000000000366,2,警戒
2024-02-01 10:00:00,1,8.508000000000038,2,警戒
2024-02-01 10:10:00,1,9.024000000000115,2,警戒
2024-02-01 10:20:00,1,11.304000000000087,2,警戒
2024-02-01 10:30:00,1,11.087999999999738,2,警戒
2024-02-01 10:40:00,1,8.826000000000022,2,警戒
2024-02-01 10:50:00,1,11.040000000000191,2,警戒
2024-02-01 11:00:00,1,9.347999999999956,2,警戒
2024-02-01 11:10:00,1,9.185999999999694,2,警戒
2024-02-01 11:20:00,1,9.671999999999798,2,警戒
2024-02-01 11:30:00,1,9.570000000000164,2,警戒
2024-02-01 11:40:00,1,9.66599999999994,2,警戒
2024-02-01 11:50:00,1,9.732000000000426,2,警戒
2024-02-01 12:00:00,1,10.859999999999673,2,警戒
2024-02-01 12:10:00,1,17.945999999999913,3,危险
2024-02-01 12:20:00,1,1.9919999999999618,1,关注
2024-02-01 12:30:00,1,12.04800000000023,1,关注
2024-02-01 12:40:00,1,7.961999999999989,1,关注
2024-02-01 12:50:00,1,11.111999999999853,1,关注
2024-02-01 13:00:00,1,7.368000000000393,1,关注
2024-02-01 13:10:00,1,12.191999999999553,1,关注
2024-02-01 13:20:00,1,7.961999999999989,2,警戒
2024-02-01 13:30:00,1,13.42200000000048,2,警戒
2024-02-01 13:40:00,1,8.441999999999553,2,警戒
2024-02-01 13:50:00,1,9.576000000000022,2,警戒
2024-02-01 14:00:00,1,10.961999999999989,2,警戒
2024-02-01 14:10:00,1,7.542000000000371,2,警戒
2024-02-01 14:20:00,1,10.236000000000104,2,警戒
2024-02-01 14:30:00,1,20.099999999999454,2,警戒
2024-02-01 14:40:00,1,6.059999999999945,2,警戒
2024-02-01 14:50:00,1,3.33600000000024,1,关注
2024-02-01 15:00:00,1,11.261999999999716,1,关注
2024-02-01 15:10:00,1,12.102000000000317,1,关注
2024-02-01 15:20:00,1,11.38200000000029,1,关注
2024-02-01 15:30:00,1,6.713999999999487,1,关注
2024-02-01 15:40:00,1,10.344000000000278,1,关注
2024-02-01 15:50:00,1,11.111999999999853,2,警戒
2024-02-01 16:00:00,1,8.982000000000426,2,警戒
2024-02-01 16:10:00,1,10.277999999999793,2,警戒
2024-02-01 16:20:00,1,8.639999999999645,2,警戒
2024-02-01 16:30:00,1,11.292000000000371,2,警戒
2024-02-01 16:40:00,1,10.038000000000011,2,警戒
2024-02-01 16:50:00,1,10.19999999999959,2,警戒
2024-02-01 17:00:00,1,10.278000000000475,2,警戒
2024-02-01 17:10:00,1,8.225999999999885,2,警戒
2024-02-01 17:20:00,1,8.562000000000126,2,警戒
2024-02-01 17:30:00,1,11.633999999999787,2,警戒
2024-02-01 17:40:00,1,7.344000000000278,2,警戒
2024-02-01 17:50:00,1,12.371999999999389,2,警戒
2024-02-01 18:00:00,1,8.25600000000054,2,警戒
2024-02-01 18:10:00,1,12.335999999999558,2,警戒
2024-02-01 18:20:00,1,9.654000000000224,2,警戒
2024-02-01 18:30:00,1,8.801999999999907,2,警戒
2024-02-01 18:40:00,1,10.1700000000003,2,警戒
2024-02-01 18:50:00,1,11.789999999999509,2,警戒
2024-02-01 19:00:00,1,10.074000000000524,2,警戒
2024-02-01 19:10:00,1,9.857999999999493,2,警戒
2024-02-01 19:20:00,1,8.96400000000017,2,警戒
2024-02-01 19:30:00,1,11.91599999999994,2,警戒
2024-02-01 19:40:00,1,10.5,2,警戒
2024-02-01 19:50:00,1,7.385999999999967,2,警戒
2024-02-01 20:00:00,1,10.66800000000012,2,警戒
2024-02-01 20:10:00,1,9.25200000000018,2,警戒
2024-02-01 20:20:00,1,10.343999999999596,2,警戒
2024-02-01 20:30:00,1,9.228000000000065,2,警戒
2024-02-01 20:40:00,1,8.855999999999995,2,警戒
2024-02-01 20:50:00,1,11.604000000000497,2,警戒
2024-02-01 21:00:00,1,11.147999999999683,2,警戒
2024-02-01 21:10:00,1,16.66800000000012,2,警戒
2024-02-01 21:20:00,1,4.00200000000018,1,关注
2024-02-01 21:30:00,1,8.567999999999984,1,关注
2024-02-01 21:40:00,1,1.1759999999994761,0,正常
2024-02-01 21:50:00,1,15.4200000000003,0,正常
2024-02-01 22:00:00,1,10.9200000000003,0,正常
2024-02-01 22:10:00,1,10.799999999999727,0,正常
2024-02-01 22:20:00,1,12.491999999999962,0,正常
2024-02-01 22:30:00,1,8.448000000000093,0,正常
2024-02-01 22:40:00,1,10.109999999999673,2,警戒
2024-02-01 22:50:00,1,7.968000000000529,2,警戒
2024-02-01 23:00:00,1,9.917999999999438,2,警戒
2024-02-01 23:10:00,1,11.868000000000393,2,警戒
2024-02-01 23:20:00,1,8.027999999999793,2,警戒
2024-02-01 23:30:00,1,10.146000000000186,2,警戒
2024-02-01 23:40:00,1,8.49599999999964,2,警戒
2024-02-01 23:50:00,1,10.722000000000207,2,警戒
2024-02-02 00:00:00,1,10.206000000000131,2,警戒
2024-02-02 00:10:00,1,8.74799999999982,2,警戒
2024-02-02 00:20:00,1,7.122000000000071,2,警戒
2024-02-02 00:30:00,1,8.921999999999798,2,警戒
2024-02-02 00:40:00,1,11.508000000000038,2,警戒
2024-02-02 00:50:00,1,2.6760000000001583,1,关注
2024-02-02 01:00:00,1,15.594000000000278,1,关注
2024-02-02 01:10:00,1,11.123999999999569,1,关注
2024-02-02 01:20:00,1,5.664000000000442,1,关注
2024-02-02 01:30:00,1,12.791999999999689,1,关注
2024-02-02 01:40:00,1,8.96400000000017,1,关注
2024-02-02 01:50:00,1,9.065999999999804,2,警戒
2024-02-02 02:00:00,1,9.551999999999907,2,警戒
2024-02-02 02:10:00,1,10.54800000000023,2,警戒
2024-02-02 02:20:00,1,9.312000000000126,2,警戒
2024-02-02 02:30:00,1,6.630000000000109,2,警戒
2024-02-02 02:40:00,1,10.553999999999405,2,警戒
2024-02-02 02:50:00,1,8.25600000000054,2,警戒
2024-02-02 03:00:00,1,10.266000000000076,2,警戒
2024-02-02 03:10:00,1,9.864000000000033,2,警戒
2024-02-02 03:20:00,1,11.219999999999345,2,警戒
2024-02-02 03:30:00,1,9.702000000000453,2,警戒
2024-02-02 03:40:00,1,11.351999999999634,2,警戒
2024-02-02 03:50:00,1,5.118000000000393,1,关注
2024-02-02 04:00:00,1,13.109999999999673,1,关注
2024-02-02 04:10:00,1,9.360000000000355,1,关注
2024-02-02 04:20:00,1,11.711999999999989,1,关注
2024-02-02 04:30:00,1,6.923999999999978,1,关注
2024-02-02 04:40:00,1,10.919999999999618,1,关注
2024-02-02 04:50:00,1,11.83800000000042,2,警戒
2024-02-02 05:00:00,1,8.32799999999952,2,警戒
2024-02-02 05:10:00,1,11.520000000000437,2,警戒
2024-02-02 05:20:00,1,9.647999999999683,2,警戒
2024-02-02 05:30:00,1,10.626000000000431,2,警戒
2024-02-02 05:40:00,1,7.241999999999962,2,警戒
2024-02-02 05:50:00,1,10.811999999999443,2,警戒
2024-02-02 06:00:00,1,12.366000000000213,2,警戒
2024-02-02 06:10:00,1,7.25400000000036,2,警戒
2024-02-02 06:20:00,1,10.229999999999563,2,警戒
2024-02-02 06:30:00,1,9.86999999999989,2,警戒
2024-02-02 06:40:00,1,11.076000000000022,2,警戒
2024-02-02 06:50:00,1,9.38400000000047,2,警戒
2024-02-02 07:00:00,1,8.423999999999978,2,警戒
2024-02-02 07:10:00,1,12.258000000000038,2,警戒
2024-02-02 07:20:00,1,10.289999999999509,2,警戒
2024-02-02 07:30:00,1,9.426000000000158,2,警戒
2024-02-02 07:40:00,1,8.958000000000311,2,警戒
2024-02-02 07:50:00,1,11.597999999999956,2,警戒
2024-02-02 08:00:00,1,10.211999999999989,2,警戒
2024-02-02 08:10:00,1,12.078000000000202,2,警戒
2024-02-02 08:20:00,1,8.723999999999705,2,警戒
2024-02-02 08:30:00,1,10.266000000000076,2,警戒
2024-02-02 08:40:00,1,8.826000000000022,2,警戒
2024-02-02 08:50:00,1,9.143999999999323,2,警戒
2024-02-02 09:00:00,1,9.210000000000491,2,警戒
2024-02-02 09:10:00,1,9.036000000000513,2,警戒
2024-02-02 09:20:00,1,12.047999999998865,2,警戒
2024-02-02 09:30:00,1,10.530000000000655,2,警戒
2024-02-02 09:40:00,1,7.925999999999476,2,警戒
2024-02-02 09:50:00,1,23.6820000000007,2,警戒
2024-02-02 10:00:00,1,7.685999999999694,2,警戒
2024-02-02 10:10:00,1,8.394000000000688,2,警戒
2024-02-02 10:20:00,1,4.079999999999018,1,关注
2024-02-02 10:30:00,1,7.026000000000295,1,关注
2024-02-02 10:40:00,1,11.580000000000382,1,关注
2024-02-02 10:50:00,1,9.809999999999945,1,关注
2024-02-02 11:00:00,1,9.725999999999203,1,关注
2024-02-02 11:10:00,1,8.658000000001266,1,关注
2024-02-02 11:20:00,1,12.02999999999929,2,警戒
2024-02-02 11:30:00,1,7.242000000000644,2,警戒
2024-02-02 11:40:00,1,10.36199999999917,2,警戒
2024-02-02 11:50:00,1,12.923999999999978,2,警戒
2024-02-02 12:00:00,1,7.326000000000022,2,警戒
2024-02-02 12:10:00,1,11.940000000000055,2,警戒
2024-02-02 12:20:00,1,10.919999999999618,2,警戒
2024-02-02 12:30:00,1,9.564000000000306,2,警戒
2024-02-02 12:40:00,1,8.520000000000437,2,警戒
2024-02-02 12:50:00,1,11.95199999999977,2,警戒
2024-02-02 13:00:00,1,7.704000000000633,2,警戒
2024-02-02 13:10:00,1,10.763999999999214,2,警戒
2024-02-02 13:20:00,1,20.50800000000072,2,警戒
2024-02-02 13:30:00,1,1.7399999999997817,0,正常
2024-02-02 13:40:00,1,7.5659999999998035,0,正常
2024-02-02 13:50:00,1,9.978000000000065,0,正常
2024-02-02 14:00:00,1,11.093999999999596,0,正常
2024-02-02 14:10:00,1,8.532000000000153,0,正常
2024-02-02 14:20:00,1,11.483999999999924,0,正常
2024-02-02 14:30:00,1,7.368000000000393,2,警戒
2024-02-02 14:40:00,1,12.852000000000317,2,警戒
2024-02-02 14:50:00,1,7.961999999999989,2,警戒
2024-02-02 15:00:00,1,10.494000000000142,2,警戒
2024-02-02 15:10:00,1,2.0339999999996508,1,关注
2024-02-02 15:20:00,1,19.055999999999585,1,关注
2024-02-02 15:30:00,1,7.451999999999771,1,关注
2024-02-02 15:40:00,1,12.834000000000742,1,关注
2024-02-02 15:50:00,1,6.6599999999994,1,关注
2024-02-02 16:00:00,1,11.538000000000011,1,关注
2024-02-02 16:10:00,1,10.812000000000808,2,警戒
2024-02-02 16:20:00,1,11.639999999998963,2,警戒
2024-02-02 16:30:00,1,5.280000000000655,1,关注
2024-02-02 16:40:00,1,12.624000000000251,1,关注
2024-02-02 16:50:00,1,8.729999999999563,1,关注
2024-02-02 17:00:00,1,11.27999999999929,1,关注
2024-02-02 17:10:00,1,6.744000000000142,1,关注
2024-02-02 17:20:00,1,10.530000000000655,1,关注
2024-02-02 17:30:00,1,9.713999999999487,2,警戒
2024-02-02 17:40:00,1,9.534000000001015,2,警戒
2024-02-02 17:50:00,1,9.875999999999749,2,警戒
2024-02-02 18:00:00,1,12.33600000000024,2,警戒
2024-02-02 18:10:00,1,11.087999999999738,3,危险
2024-02-02 18:20:00,1,15.809999999999945,3,危险
2024-02-02 18:30:00,1,0.34799999999995634,0,正常
2024-02-02 18:40:00,1,10.961999999999989,0,正常
2024-02-02 18:50:00,1,10.374000000000251,0,正常
2024-02-02 19:00:00,1,9.395999999998821,0,正常
2024-02-02 19:10:00,1,13.314000000000306,0,正常
2024-02-02 19:20:00,1,8.796000000000731,0,正常
2024-02-02 19:30:00,1,9.665999999999258,2,警戒
2024-02-02 19:40:00,1,8.261999999999716,2,警戒
2024-02-02 19:50:00,1,9.696000000001277,2,警戒
2024-02-02 20:00:00,1,8.747999999999138,2,警戒
2024-02-02 20:10:00,1,8.874000000000251,2,警戒
2024-02-02 20:20:00,1,14.957999999999629,2,警戒
2024-02-02 20:30:00,1,6.966000000000349,2,警戒
2024-02-02 20:40:00,1,11.460000000000491,2,警戒
2024-02-02 20:50:00,1,9.233999999999924,2,警戒
2024-02-02 21:00:00,1,10.337999999999738,2,警戒
2024-02-02 21:10:00,1,8.267999999999574,2,警戒
2024-02-02 21:20:00,1,12.359999999999673,2,警戒
2024-02-02 21:30:00,1,6.5580000000004475,2,警戒
2024-02-02 21:40:00,1,13.188000000000557,2,警戒
2024-02-02 21:50:00,1,7.451999999999771,2,警戒
2024-02-02 22:00:00,1,8.225999999999203,2,警戒
2024-02-02 22:10:00,1,11.502000000000862,2,警戒
2024-02-02 22:20:00,1,10.853999999999814,2,警戒
2024-02-02 22:30:00,1,9.786000000000513,2,警戒
2024-02-02 22:40:00,1,9.815999999999804,2,警戒
2024-02-02 22:50:00,1,8.66399999999976,2,警戒
2024-02-02 23:00:00,1,11.352000000000317,2,警戒
2024-02-02 23:10:00,1,0.43799999999919237,0,正常
2024-02-02 23:20:00,1,21.516000000000076,0,正常
2024-02-02 23:30:00,1,7.283999999999651,0,正常
2024-02-02 23:40:00,1,11.63400000000047,0,正常
2024-02-02 23:50:00,1,7.685999999999694,0,正常
2024-02-03 00:00:00,1,11.148000000001048,0,正常
2024-02-03 00:10:00,1,11.627999999999247,2,警戒
2024-02-03 00:20:00,1,9.714000000000851,2,警戒
2024-02-03 00:30:00,1,8.885999999999967,2,警戒
2024-02-03 00:40:00,1,8.681999999999334,2,警戒
2024-02-03 00:50:00,1,7.757999999999356,2,警戒
2024-02-03 01:00:00,1,11.946000000001277,2,警戒
2024-02-03 01:10:00,1,9.605999999999312,2,警戒
2024-02-03 01:20:00,1,11.375999999999749,2,警戒
2024-02-03 01:30:00,1,9.30600000000095,2,警戒
2024-02-03 01:40:00,1,8.645999999998821,2,警戒
2024-02-03 01:50:00,1,11.490000000001146,2,警戒
2024-02-03 02:00:00,1,12.095999999999094,2,警戒
2024-02-03 02:10:00,1,6.792000000000371,2,警戒
2024-02-03 02:20:00,1,10.728000000000065,2,警戒
2024-02-03 02:30:00,1,9.011999999999716,2,警戒
2024-02-03 02:40:00,1,10.416000000000622,2,警戒
2024-02-03 02:50:00,2,10.973999999999705,2,警戒
2024-02-03 03:00:00,2,8.681999999999334,2,警戒
2024-02-03 03:10:00,2,10.30200000000059,2,警戒
2024-02-03 03:20:00,2,10.589999999999236,2,警戒
2024-02-03 03:30:00,2,9.276000000000295,2,警戒
2024-02-03 03:40:00,2,11.928000000000338,2,警戒
2024-02-03 03:50:00,2,8.435999999999694,2,警戒
2024-02-03 04:00:00,2,0.27000000000043656,0,正常
2024-02-03 04:10:00,2,19.229999999999563,0,正常
2024-02-03 04:20:00,2,10.866000000000895,0,正常
2024-02-03 04:30:00,2,9.251999999999498,0,正常
2024-02-03 04:40:00,2,11.141999999999825,0,正常
2024-02-03 04:50:00,2,11.777999999999793,0,正常
2024-02-03 05:00:00,2,9.38400000000047,2,警戒
2024-02-03 05:10:00,2,8.292000000000371,2,警戒
2024-02-03 05:20:00,2,10.949999999998909,2,警戒
2024-02-03 05:30:00,2,8.55600000000095,2,警戒
2024-02-03 05:40:00,2,10.608000000000175,2,警戒
2024-02-03 05:50:00,2,10.373999999998887,2,警戒
2024-02-03 06:00:00,2,19.75800000000072,2,警戒
2024-02-03 06:10:00,2,0.5640000000003056,0,正常
2024-02-03 06:20:00,2,9.293999999999869,0,正常
2024-02-03 06:30:00,2,10.99199999999928,0,正常
2024-02-03 06:40:00,2,9.264000000000578,0,正常
2024-02-03 06:50:00,2,7.140000000000327,0,正常
2024-02-03 07:00:00,2,13.007999999999356,0,正常
2024-02-03 07:10:00,2,9.473999999999705,2,警戒
2024-02-03 07:20:00,2,11.292000000000371,2,警戒
2024-02-03 07:30:00,2,16.87199999999939,2,警戒
2024-02-03 07:40:00,2,2.742000000000644,1,关注
2024-02-03 07:50:00,2,8.897999999999683,1,关注
2024-02-03 08:00:00,2,9.036000000000513,1,关注
2024-02-03 08:10:00,2,11.789999999999509,1,关注
2024-02-03 08:20:00,2,8.982000000000426,1,关注
2024-02-03 08:30:00,2,12.150000000000546,1,关注
2024-02-03 08:40:00,2,9.40199999999868,2,警戒
2024-02-03 08:50:00,2,10.026000000000295,2,警戒
2024-02-03 09:00:00,2,7.733999999999924,2,警戒
2024-02-03 09:10:00,2,11.124000000000251,2,警戒
2024-02-03 09:20:00,2,10.776000000000295,2,警戒
2024-02-03 09:30:00,2,7.608000000000175,2,警戒
2024-02-03 09:40:00,2,12.222000000000207,2,警戒
2024-02-03 09:50:00,2,10.931999999999334,2,警戒
2024-02-03 10:00:00,2,10.08600000000024,2,警戒
2024-02-03 10:10:00,2,10.320000000000164,2,警戒
2024-02-03 10:20:00,2,10.739999999999782,2,警戒
2024-02-03 10:30:00,2,7.080000000000382,2,警戒
2024-02-03 10:40:00,2,11.36999999999989,2,警戒
2024-02-03 10:50:00,2,10.200000000000273,2,警戒
2024-02-03 11:00:00,2,8.153999999999542,2,警戒
2024-02-03 11:10:00,2,11.267999999999574,2,警戒
2024-02-03 11:20:00,2,7.824000000000524,2,警戒
2024-02-03 11:30:00,2,10.54800000000023,2,警戒
2024-02-03 11:40:00,2,11.849999999999454,2,警戒
2024-02-03 11:50:00,2,9.0,2,警戒
2024-02-03 12:00:00,2,10.175999999999476,2,警戒
2024-02-03 12:10:00,2,9.804000000000087,2,警戒
2024-02-03 12:20:00,2,8.178000000000338,2,警戒
2024-02-03 12:30:00,2,12.059999999999945,2,警戒
2024-02-03 12:40:00,2,9.467999999999847,2,警戒
2024-02-03 12:50:00,2,10.398000000001048,2,警戒
2024-02-03 13:00:00,2,9.791999999999007,2,警戒
2024-02-03 13:10:00,2,10.242000000000644,2,警戒
2024-02-03 13:20:00,2,10.54800000000023,3,危险
2024-02-03 13:30:00,2,10.133999999999105,3,危险
2024-02-03 13:40:00,2,8.328000000000884,2,警戒
2024-02-03 13:50:00,2,11.621999999999389,2,警戒
2024-02-03 14:00:00,2,8.83199999999988,2,警戒
2024-02-03 14:10:00,2,11.106000000000677,2,警戒
2024-02-03 14:20:00,2,10.709999999999127,2,警戒
2024-02-03 14:30:00,2,9.989999999999782,2,警戒
2024-02-03 14:40:00,2,8.664000000001124,2,警戒
2024-02-03 14:50:00,2,8.855999999999312,2,警戒
