dataset,row_index,column,issue,value
附件3_训练集,9257,d_深部位移_mm,缺失,
附件3_训练集,9268,d_深部位移_mm,缺失,
附件3_训练集,9333,d_深部位移_mm,缺失,
附件3_训练集,9346,d_深部位移_mm,缺失,
附件3_训练集,9355,d_深部位移_mm,缺失,
附件3_训练集,9356,d_深部位移_mm,缺失,
附件3_训练集,9366,d_深部位移_mm,缺失,
附件3_训练集,9448,d_深部位移_mm,缺失,
附件3_训练集,9454,d_深部位移_mm,缺失,
附件3_训练集,9457,d_深部位移_mm,缺失,
附件3_训练集,9463,d_深部位移_mm,缺失,
附件3_训练集,9474,d_深部位移_mm,缺失,
附件3_训练集,9479,d_深部位移_mm,缺失,
附件3_训练集,9480,d_深部位移_mm,缺失,
附件3_训练集,9484,d_深部位移_mm,缺失,
附件3_训练集,9515,d_深部位移_mm,缺失,
附件3_训练集,9525,d_深部位移_mm,缺失,
附件3_训练集,9529,d_深部位移_mm,缺失,
附件3_训练集,9540,d_深部位移_mm,缺失,
附件3_训练集,9552,d_深部位移_mm,缺失,
附件3_训练集,9553,d_深部位移_mm,缺失,
附件3_训练集,9580,d_深部位移_mm,缺失,
附件3_训练集,9590,d_深部位移_mm,缺失,
附件3_训练集,9591,d_深部位移_mm,缺失,
附件3_训练集,9603,d_深部位移_mm,缺失,
附件3_训练集,9608,d_深部位移_mm,缺失,
附件3_训练集,9627,d_深部位移_mm,缺失,
附件3_训练集,9628,d_深部位移_mm,缺失,
附件3_训练集,9635,d_深部位移_mm,缺失,
附件3_训练集,9656,d_深部位移_mm,缺失,
附件3_训练集,9665,d_深部位移_mm,缺失,
附件3_训练集,9672,d_深部位移_mm,缺失,
附件3_训练集,9683,d_深部位移_mm,缺失,
附件3_训练集,9701,d_深部位移_mm,缺失,
附件3_训练集,9738,d_深部位移_mm,缺失,
附件3_训练集,9740,d_深部位移_mm,缺失,
附件3_训练集,9743,d_深部位移_mm,缺失,
附件3_训练集,9754,d_深部位移_mm,缺失,
附件3_训练集,9779,d_深部位移_mm,缺失,
附件3_训练集,9804,d_深部位移_mm,缺失,
附件3_训练集,9815,d_深部位移_mm,缺失,
附件3_训练集,9819,d_深部位移_mm,缺失,
附件3_训练集,9825,d_深部位移_mm,缺失,
附件3_训练集,9840,d_深部位移_mm,缺失,
附件3_训练集,9874,d_深部位移_mm,缺失,
附件3_训练集,9887,d_深部位移_mm,缺失,
附件3_训练集,9888,d_深部位移_mm,缺失,
附件3_训练集,9890,d_深部位移_mm,缺失,
附件3_训练集,9958,d_深部位移_mm,缺失,
附件3_训练集,79,e_表面位移_mm,缺失,
附件3_训练集,87,e_表面位移_mm,缺失,
附件3_训练集,97,e_表面位移_mm,缺失,
附件3_训练集,103,e_表面位移_mm,缺失,
附件3_训练集,120,e_表面位移_mm,缺失,
附件3_训练集,128,e_表面位移_mm,缺失,
附件3_训练集,161,e_表面位移_mm,缺失,
附件3_训练集,173,e_表面位移_mm,缺失,
附件3_训练集,178,e_表面位移_mm,缺失,
附件3_训练集,188,e_表面位移_mm,缺失,
附件3_训练集,195,e_表面位移_mm,缺失,
附件3_训练集,251,e_表面位移_mm,缺失,
附件3_训练集,299,e_表面位移_mm,缺失,
附件3_训练集,324,e_表面位移_mm,缺失,
附件3_训练集,342,e_表面位移_mm,缺失,
附件3_训练集,380,e_表面位移_mm,缺失,
附件3_训练集,384,e_表面位移_mm,缺失,
附件3_训练集,405,e_表面位移_mm,缺失,
附件3_训练集,427,e_表面位移_mm,缺失,
附件3_训练集,458,e_表面位移_mm,缺失,
附件3_训练集,459,e_表面位移_mm,缺失,
附件3_训练集,464,e_表面位移_mm,缺失,
附件3_训练集,469,e_表面位移_mm,缺失,
附件3_训练集,475,e_表面位移_mm,缺失,
附件3_训练集,487,e_表面位移_mm,缺失,
附件3_训练集,510,e_表面位移_mm,缺失,
附件3_训练集,514,e_表面位移_mm,缺失,
附件3_训练集,516,e_表面位移_mm,缺失,
附件3_训练集,530,e_表面位移_mm,缺失,
附件3_训练集,532,e_表面位移_mm,缺失,
附件3_训练集,547,e_表面位移_mm,缺失,
附件3_训练集,554,e_表面位移_mm,缺失,
附件3_训练集,581,e_表面位移_mm,缺失,
附件3_训练集,583,e_表面位移_mm,缺失,
附件3_训练集,607,e_表面位移_mm,缺失,
附件3_训练集,629,e_表面位移_mm,缺失,
附件3_训练集,630,e_表面位移_mm,缺失,
附件3_训练集,632,e_表面位移_mm,缺失,
附件3_训练集,635,e_表面位移_mm,缺失,
附件3_训练集,637,e_表面位移_mm,缺失,
附件3_训练集,639,e_表面位移_mm,缺失,
附件3_训练集,644,e_表面位移_mm,缺失,
附件3_训练集,670,e_表面位移_mm,缺失,
附件3_训练集,681,e_表面位移_mm,缺失,
附件3_训练集,682,e_表面位移_mm,缺失,
附件3_训练集,684,e_表面位移_mm,缺失,
附件3_训练集,686,e_表面位移_mm,缺失,
附件3_训练集,691,e_表面位移_mm,缺失,
附件3_训练集,696,e_表面位移_mm,缺失,
附件3_训练集,697,e_表面位移_mm,缺失,
附件3_训练集,698,e_表面位移_mm,缺失,
附件3_训练集,749,e_表面位移_mm,缺失,
附件3_训练集,810,e_表面位移_mm,缺失,
附件3_训练集,837,e_表面位移_mm,缺失,
附件3_训练集,839,e_表面位移_mm,缺失,
附件3_训练集,860,e_表面位移_mm,缺失,
附件3_训练集,884,e_表面位移_mm,缺失,
附件3_训练集,903,e_表面位移_mm,缺失,
附件3_训练集,961,e_表面位移_mm,缺失,
附件3_训练集,984,e_表面位移_mm,缺失,
附件3_训练集,985,e_表面位移_mm,缺失,
附件3_训练集,1019,e_表面位移_mm,缺失,
附件3_训练集,1056,e_表面位移_mm,缺失,
附件3_训练集,1066,e_表面位移_mm,缺失,
附件3_训练集,1081,e_表面位移_mm,缺失,
附件3_训练集,1087,e_表面位移_mm,缺失,
附件3_训练集,1094,e_表面位移_mm,缺失,
附件3_训练集,1108,e_表面位移_mm,缺失,
附件3_训练集,1115,e_表面位移_mm,缺失,
附件3_训练集,1135,e_表面位移_mm,缺失,
附件3_训练集,1138,e_表面位移_mm,缺失,
附件3_训练集,1158,e_表面位移_mm,缺失,
附件3_训练集,1164,e_表面位移_mm,缺失,
附件3_训练集,1180,e_表面位移_mm,缺失,
附件3_训练集,1195,e_表面位移_mm,缺失,
附件3_训练集,1200,e_表面位移_mm,缺失,
附件3_训练集,1225,e_表面位移_mm,缺失,
附件3_训练集,1244,e_表面位移_mm,缺失,
附件3_训练集,1250,e_表面位移_mm,缺失,
附件3_训练集,1272,e_表面位移_mm,缺失,
附件3_训练集,1273,e_表面位移_mm,缺失,
附件3_训练集,1278,e_表面位移_mm,缺失,
附件3_训练集,1298,e_表面位移_mm,缺失,
附件3_训练集,1306,e_表面位移_mm,缺失,
附件3_训练集,1382,e_表面位移_mm,缺失,
附件3_训练集,1386,e_表面位移_mm,缺失,
附件3_训练集,1408,e_表面位移_mm,缺失,
附件3_训练集,1442,e_表面位移_mm,缺失,
附件3_训练集,1445,e_表面位移_mm,缺失,
附件3_训练集,1449,e_表面位移_mm,缺失,
附件3_训练集,1453,e_表面位移_mm,缺失,
附件3_训练集,1459,e_表面位移_mm,缺失,
附件3_训练集,1503,e_表面位移_mm,缺失,
附件3_训练集,1558,e_表面位移_mm,缺失,
附件3_训练集,1568,e_表面位移_mm,缺失,
附件3_训练集,1592,e_表面位移_mm,缺失,
附件3_训练集,1608,e_表面位移_mm,缺失,
附件3_训练集,1629,e_表面位移_mm,缺失,
附件3_训练集,1636,e_表面位移_mm,缺失,
附件3_训练集,1699,e_表面位移_mm,缺失,
附件3_训练集,1707,e_表面位移_mm,缺失,
附件3_训练集,1720,e_表面位移_mm,缺失,
附件3_训练集,1722,e_表面位移_mm,缺失,
附件3_训练集,1746,e_表面位移_mm,缺失,
附件3_训练集,1780,e_表面位移_mm,缺失,
附件3_训练集,1784,e_表面位移_mm,缺失,
附件3_训练集,1793,e_表面位移_mm,缺失,
附件3_训练集,1823,e_表面位移_mm,缺失,
附件3_训练集,1828,e_表面位移_mm,缺失,
附件3_训练集,1843,e_表面位移_mm,缺失,
附件3_训练集,1848,e_表面位移_mm,缺失,
附件3_训练集,1850,e_表面位移_mm,缺失,
附件3_训练集,1867,e_表面位移_mm,缺失,
附件3_训练集,1878,e_表面位移_mm,缺失,
附件3_训练集,1887,e_表面位移_mm,缺失,
附件3_训练集,1912,e_表面位移_mm,缺失,
附件3_训练集,1952,e_表面位移_mm,缺失,
附件3_训练集,1972,e_表面位移_mm,缺失,
附件3_训练集,1990,e_表面位移_mm,缺失,
附件3_训练集,2011,e_表面位移_mm,缺失,
附件3_训练集,2024,e_表面位移_mm,缺失,
附件3_训练集,2043,e_表面位移_mm,缺失,
附件3_训练集,2089,e_表面位移_mm,缺失,
附件3_训练集,2094,e_表面位移_mm,缺失,
附件3_训练集,2131,e_表面位移_mm,缺失,
附件3_训练集,2154,e_表面位移_mm,缺失,
附件3_训练集,2208,e_表面位移_mm,缺失,
附件3_训练集,2257,e_表面位移_mm,缺失,
附件3_训练集,2294,e_表面位移_mm,缺失,
附件3_训练集,2298,e_表面位移_mm,缺失,
附件3_训练集,2305,e_表面位移_mm,缺失,
附件3_训练集,2306,e_表面位移_mm,缺失,
附件3_训练集,2314,e_表面位移_mm,缺失,
附件3_训练集,2328,e_表面位移_mm,缺失,
附件3_训练集,2349,e_表面位移_mm,缺失,
附件3_训练集,2386,e_表面位移_mm,缺失,
附件3_训练集,2394,e_表面位移_mm,缺失,
附件3_训练集,2400,e_表面位移_mm,缺失,
附件3_训练集,2414,e_表面位移_mm,缺失,
附件3_训练集,2425,e_表面位移_mm,缺失,
附件3_训练集,2455,e_表面位移_mm,缺失,
附件3_训练集,2456,e_表面位移_mm,缺失,
附件3_训练集,2461,e_表面位移_mm,缺失,
附件3_训练集,2483,e_表面位移_mm,缺失,
附件3_训练集,2498,e_表面位移_mm,缺失,
附件3_训练集,2513,e_表面位移_mm,缺失,
附件3_训练集,2519,e_表面位移_mm,缺失,
附件3_训练集,2538,e_表面位移_mm,缺失,
附件3_训练集,2541,e_表面位移_mm,缺失,
附件3_训练集,2558,e_表面位移_mm,缺失,
附件3_训练集,2573,e_表面位移_mm,缺失,
附件3_训练集,2587,e_表面位移_mm,缺失,
附件3_训练集,2627,e_表面位移_mm,缺失,
附件3_训练集,2647,e_表面位移_mm,缺失,
附件3_训练集,2657,e_表面位移_mm,缺失,
附件3_训练集,2666,e_表面位移_mm,缺失,
附件3_训练集,2817,e_表面位移_mm,缺失,
附件3_训练集,2820,e_表面位移_mm,缺失,
附件3_训练集,2824,e_表面位移_mm,缺失,
附件3_训练集,2846,e_表面位移_mm,缺失,
附件3_训练集,2849,e_表面位移_mm,缺失,
附件3_训练集,2868,e_表面位移_mm,缺失,
附件3_训练集,2897,e_表面位移_mm,缺失,
附件3_训练集,2931,e_表面位移_mm,缺失,
附件3_训练集,2940,e_表面位移_mm,缺失,
附件3_训练集,2966,e_表面位移_mm,缺失,
附件3_训练集,2979,e_表面位移_mm,缺失,
附件3_训练集,2983,e_表面位移_mm,缺失,
附件3_训练集,3007,e_表面位移_mm,缺失,
附件3_训练集,3019,e_表面位移_mm,缺失,
附件3_训练集,3079,e_表面位移_mm,缺失,
附件3_训练集,3142,e_表面位移_mm,缺失,
附件3_训练集,3161,e_表面位移_mm,缺失,
附件3_训练集,3164,e_表面位移_mm,缺失,
附件3_训练集,3177,e_表面位移_mm,缺失,
附件3_训练集,3226,e_表面位移_mm,缺失,
附件3_训练集,3240,e_表面位移_mm,缺失,
附件3_训练集,3271,e_表面位移_mm,缺失,
附件3_训练集,3277,e_表面位移_mm,缺失,
附件3_训练集,3284,e_表面位移_mm,缺失,
附件3_训练集,3374,e_表面位移_mm,缺失,
附件3_训练集,3398,e_表面位移_mm,缺失,
附件3_训练集,3425,e_表面位移_mm,缺失,
附件3_训练集,3473,e_表面位移_mm,缺失,
附件3_训练集,3489,e_表面位移_mm,缺失,
附件3_训练集,3492,e_表面位移_mm,缺失,
附件3_训练集,3560,e_表面位移_mm,缺失,
附件3_训练集,3581,e_表面位移_mm,缺失,
附件3_训练集,3596,e_表面位移_mm,缺失,
附件3_训练集,3619,e_表面位移_mm,缺失,
附件3_训练集,3639,e_表面位移_mm,缺失,
附件3_训练集,3640,e_表面位移_mm,缺失,
附件3_训练集,3649,e_表面位移_mm,缺失,
附件3_训练集,3678,e_表面位移_mm,缺失,
附件3_训练集,3692,e_表面位移_mm,缺失,
附件3_训练集,3697,e_表面位移_mm,缺失,
附件3_训练集,3715,e_表面位移_mm,缺失,
附件3_训练集,3729,e_表面位移_mm,缺失,
附件3_训练集,3742,e_表面位移_mm,缺失,
附件3_训练集,3768,e_表面位移_mm,缺失,
附件3_训练集,3809,e_表面位移_mm,缺失,
附件3_训练集,3814,e_表面位移_mm,缺失,
附件3_训练集,3820,e_表面位移_mm,缺失,
附件3_训练集,3826,e_表面位移_mm,缺失,
附件3_训练集,3877,e_表面位移_mm,缺失,
附件3_训练集,3923,e_表面位移_mm,缺失,
附件3_训练集,3927,e_表面位移_mm,缺失,
附件3_训练集,3929,e_表面位移_mm,缺失,
附件3_训练集,3935,e_表面位移_mm,缺失,
附件3_训练集,3955,e_表面位移_mm,缺失,
附件3_训练集,3989,e_表面位移_mm,缺失,
附件3_训练集,4002,e_表面位移_mm,缺失,
附件3_训练集,4018,e_表面位移_mm,缺失,
附件3_训练集,4020,e_表面位移_mm,缺失,
附件3_训练集,4054,e_表面位移_mm,缺失,
附件3_训练集,4107,e_表面位移_mm,缺失,
附件3_训练集,4114,e_表面位移_mm,缺失,
附件3_训练集,4173,e_表面位移_mm,缺失,
附件3_训练集,4212,e_表面位移_mm,缺失,
附件3_训练集,4213,e_表面位移_mm,缺失,
附件3_训练集,4235,e_表面位移_mm,缺失,
附件3_训练集,4251,e_表面位移_mm,缺失,
附件3_训练集,4254,e_表面位移_mm,缺失,
附件3_训练集,4296,e_表面位移_mm,缺失,
附件3_训练集,4297,e_表面位移_mm,缺失,
附件3_训练集,4323,e_表面位移_mm,缺失,
附件3_训练集,4362,e_表面位移_mm,缺失,
附件3_训练集,4373,e_表面位移_mm,缺失,
附件3_训练集,4395,e_表面位移_mm,缺失,
附件3_训练集,4397,e_表面位移_mm,缺失,
附件3_训练集,4404,e_表面位移_mm,缺失,
附件3_训练集,4421,e_表面位移_mm,缺失,
附件3_训练集,4422,e_表面位移_mm,缺失,
附件3_训练集,4442,e_表面位移_mm,缺失,
附件3_训练集,4477,e_表面位移_mm,缺失,
附件3_训练集,4486,e_表面位移_mm,缺失,
附件3_训练集,4492,e_表面位移_mm,缺失,
附件3_训练集,4495,e_表面位移_mm,缺失,
附件3_训练集,4514,e_表面位移_mm,缺失,
附件3_训练集,4537,e_表面位移_mm,缺失,
附件3_训练集,4543,e_表面位移_mm,缺失,
附件3_训练集,4562,e_表面位移_mm,缺失,
附件3_训练集,4567,e_表面位移_mm,缺失,
附件3_训练集,4573,e_表面位移_mm,缺失,
附件3_训练集,4594,e_表面位移_mm,缺失,
附件3_训练集,4602,e_表面位移_mm,缺失,
附件3_训练集,4605,e_表面位移_mm,缺失,
附件3_训练集,4612,e_表面位移_mm,缺失,
附件3_训练集,4625,e_表面位移_mm,缺失,
附件3_训练集,4663,e_表面位移_mm,缺失,
附件3_训练集,4676,e_表面位移_mm,缺失,
附件3_训练集,4684,e_表面位移_mm,缺失,
附件3_训练集,4687,e_表面位移_mm,缺失,
附件3_训练集,4699,e_表面位移_mm,缺失,
附件3_训练集,4702,e_表面位移_mm,缺失,
附件3_训练集,4714,e_表面位移_mm,缺失,
附件3_训练集,4733,e_表面位移_mm,缺失,
附件3_训练集,4741,e_表面位移_mm,缺失,
附件3_训练集,4760,e_表面位移_mm,缺失,
附件3_训练集,4772,e_表面位移_mm,缺失,
附件3_训练集,4801,e_表面位移_mm,缺失,
附件3_训练集,4804,e_表面位移_mm,缺失,
附件3_训练集,4806,e_表面位移_mm,缺失,
附件3_训练集,4840,e_表面位移_mm,缺失,
附件3_训练集,4846,e_表面位移_mm,缺失,
附件3_训练集,4871,e_表面位移_mm,缺失,
附件3_训练集,4883,e_表面位移_mm,缺失,
附件3_训练集,4885,e_表面位移_mm,缺失,
附件3_训练集,4894,e_表面位移_mm,缺失,
附件3_训练集,4910,e_表面位移_mm,缺失,
附件3_训练集,4916,e_表面位移_mm,缺失,
附件3_训练集,4927,e_表面位移_mm,缺失,
附件3_训练集,4929,e_表面位移_mm,缺失,
附件3_训练集,4949,e_表面位移_mm,缺失,
附件3_训练集,4975,e_表面位移_mm,缺失,
附件3_训练集,4976,e_表面位移_mm,缺失,
附件3_训练集,5029,e_表面位移_mm,缺失,
附件3_训练集,5074,e_表面位移_mm,缺失,
附件3_训练集,5077,e_表面位移_mm,缺失,
附件3_训练集,5080,e_表面位移_mm,缺失,
附件3_训练集,5129,e_表面位移_mm,缺失,
附件3_训练集,5136,e_表面位移_mm,缺失,
附件3_训练集,5147,e_表面位移_mm,缺失,
附件3_训练集,5156,e_表面位移_mm,缺失,
附件3_训练集,5157,e_表面位移_mm,缺失,
附件3_训练集,5158,e_表面位移_mm,缺失,
附件3_训练集,5174,e_表面位移_mm,缺失,
附件3_训练集,5239,e_表面位移_mm,缺失,
附件3_训练集,5247,e_表面位移_mm,缺失,
附件3_训练集,5270,e_表面位移_mm,缺失,
附件3_训练集,5292,e_表面位移_mm,缺失,
附件3_训练集,5295,e_表面位移_mm,缺失,
附件3_训练集,5298,e_表面位移_mm,缺失,
附件3_训练集,5309,e_表面位移_mm,缺失,
附件3_训练集,5319,e_表面位移_mm,缺失,
附件3_训练集,5327,e_表面位移_mm,缺失,
附件3_训练集,5329,e_表面位移_mm,缺失,
附件3_训练集,5340,e_表面位移_mm,缺失,
附件3_训练集,5362,e_表面位移_mm,缺失,
附件3_训练集,5367,e_表面位移_mm,缺失,
附件3_训练集,5381,e_表面位移_mm,缺失,
附件3_训练集,5382,e_表面位移_mm,缺失,
附件3_训练集,5386,e_表面位移_mm,缺失,
附件3_训练集,5430,e_表面位移_mm,缺失,
附件3_训练集,5431,e_表面位移_mm,缺失,
附件3_训练集,5436,e_表面位移_mm,缺失,
附件3_训练集,5456,e_表面位移_mm,缺失,
附件3_训练集,5460,e_表面位移_mm,缺失,
附件3_训练集,5478,e_表面位移_mm,缺失,
附件3_训练集,5523,e_表面位移_mm,缺失,
附件3_训练集,5549,e_表面位移_mm,缺失,
附件3_训练集,5552,e_表面位移_mm,缺失,
附件3_训练集,5553,e_表面位移_mm,缺失,
附件3_训练集,5561,e_表面位移_mm,缺失,
附件3_训练集,5571,e_表面位移_mm,缺失,
附件3_训练集,5576,e_表面位移_mm,缺失,
附件3_训练集,5577,e_表面位移_mm,缺失,
附件3_训练集,5605,e_表面位移_mm,缺失,
附件3_训练集,5610,e_表面位移_mm,缺失,
附件3_训练集,5622,e_表面位移_mm,缺失,
附件3_训练集,5642,e_表面位移_mm,缺失,
附件3_训练集,5684,e_表面位移_mm,缺失,
附件3_训练集,5710,e_表面位移_mm,缺失,
附件3_训练集,5717,e_表面位移_mm,缺失,
附件3_训练集,5739,e_表面位移_mm,缺失,
附件3_训练集,5757,e_表面位移_mm,缺失,
附件3_训练集,5817,e_表面位移_mm,缺失,
附件3_训练集,5838,e_表面位移_mm,缺失,
附件3_训练集,5852,e_表面位移_mm,缺失,
附件3_训练集,5856,e_表面位移_mm,缺失,
附件3_训练集,5955,e_表面位移_mm,缺失,
附件3_训练集,5971,e_表面位移_mm,缺失,
附件3_训练集,5972,e_表面位移_mm,缺失,
附件3_训练集,5993,e_表面位移_mm,缺失,
附件3_训练集,6003,e_表面位移_mm,缺失,
附件3_训练集,6065,e_表面位移_mm,缺失,
附件3_训练集,6095,e_表面位移_mm,缺失,
附件3_训练集,6108,e_表面位移_mm,缺失,
附件3_训练集,6123,e_表面位移_mm,缺失,
附件3_训练集,6129,e_表面位移_mm,缺失,
附件3_训练集,6164,e_表面位移_mm,缺失,
附件3_训练集,6169,e_表面位移_mm,缺失,
附件3_训练集,6177,e_表面位移_mm,缺失,
附件3_训练集,6198,e_表面位移_mm,缺失,
附件3_训练集,6202,e_表面位移_mm,缺失,
附件3_训练集,6228,e_表面位移_mm,缺失,
附件3_训练集,6229,e_表面位移_mm,缺失,
附件3_训练集,6261,e_表面位移_mm,缺失,
附件3_训练集,6278,e_表面位移_mm,缺失,
附件3_训练集,6343,e_表面位移_mm,缺失,
附件3_训练集,6357,e_表面位移_mm,缺失,
附件3_训练集,6364,e_表面位移_mm,缺失,
附件3_训练集,6369,e_表面位移_mm,缺失,
附件3_训练集,6386,e_表面位移_mm,缺失,
附件3_训练集,6389,e_表面位移_mm,缺失,
附件3_训练集,6393,e_表面位移_mm,缺失,
附件3_训练集,6442,e_表面位移_mm,缺失,
附件3_训练集,6454,e_表面位移_mm,缺失,
附件3_训练集,6458,e_表面位移_mm,缺失,
附件3_训练集,6509,e_表面位移_mm,缺失,
附件3_训练集,6516,e_表面位移_mm,缺失,
附件3_训练集,6535,e_表面位移_mm,缺失,
附件3_训练集,6543,e_表面位移_mm,缺失,
附件3_训练集,6548,e_表面位移_mm,缺失,
附件3_训练集,6583,e_表面位移_mm,缺失,
附件3_训练集,6618,e_表面位移_mm,缺失,
附件3_训练集,6633,e_表面位移_mm,缺失,
附件3_训练集,6653,e_表面位移_mm,缺失,
附件3_训练集,6672,e_表面位移_mm,缺失,
附件3_训练集,6678,e_表面位移_mm,缺失,
附件3_训练集,6711,e_表面位移_mm,缺失,
附件3_训练集,6726,e_表面位移_mm,缺失,
附件3_训练集,6761,e_表面位移_mm,缺失,
附件3_训练集,6781,e_表面位移_mm,缺失,
附件3_训练集,6785,e_表面位移_mm,缺失,
附件3_训练集,6791,e_表面位移_mm,缺失,
附件3_训练集,6806,e_表面位移_mm,缺失,
附件3_训练集,6844,e_表面位移_mm,缺失,
附件3_训练集,6846,e_表面位移_mm,缺失,
附件3_训练集,6863,e_表面位移_mm,缺失,
附件3_训练集,6876,e_表面位移_mm,缺失,
附件3_训练集,6922,e_表面位移_mm,缺失,
附件3_训练集,6928,e_表面位移_mm,缺失,
附件3_训练集,6946,e_表面位移_mm,缺失,
附件3_训练集,6954,e_表面位移_mm,缺失,
附件3_训练集,6978,e_表面位移_mm,缺失,
附件3_训练集,6988,e_表面位移_mm,缺失,
附件3_训练集,6989,e_表面位移_mm,缺失,
附件3_训练集,7002,e_表面位移_mm,缺失,
附件3_训练集,7056,e_表面位移_mm,缺失,
附件3_训练集,7071,e_表面位移_mm,缺失,
附件3_训练集,7087,e_表面位移_mm,缺失,
附件3_训练集,7107,e_表面位移_mm,缺失,
附件3_训练集,7140,e_表面位移_mm,缺失,
附件3_训练集,7156,e_表面位移_mm,缺失,
附件3_训练集,7192,e_表面位移_mm,缺失,
附件3_训练集,7231,e_表面位移_mm,缺失,
附件3_训练集,7235,e_表面位移_mm,缺失,
附件3_训练集,7257,e_表面位移_mm,缺失,
附件3_训练集,7269,e_表面位移_mm,缺失,
附件3_训练集,7278,e_表面位移_mm,缺失,
附件3_训练集,7291,e_表面位移_mm,缺失,
附件3_训练集,7324,e_表面位移_mm,缺失,
附件3_训练集,7325,e_表面位移_mm,缺失,
附件3_训练集,7335,e_表面位移_mm,缺失,
附件3_训练集,7338,e_表面位移_mm,缺失,
附件3_训练集,7366,e_表面位移_mm,缺失,
附件3_训练集,7370,e_表面位移_mm,缺失,
附件3_训练集,7402,e_表面位移_mm,缺失,
附件3_训练集,7416,e_表面位移_mm,缺失,
附件3_训练集,7437,e_表面位移_mm,缺失,
附件3_训练集,7479,e_表面位移_mm,缺失,
附件3_训练集,7484,e_表面位移_mm,缺失,
附件3_训练集,7496,e_表面位移_mm,缺失,
附件3_训练集,7502,e_表面位移_mm,缺失,
附件3_训练集,7503,e_表面位移_mm,缺失,
附件3_训练集,7571,e_表面位移_mm,缺失,
附件3_训练集,7618,e_表面位移_mm,缺失,
附件3_训练集,7631,e_表面位移_mm,缺失,
附件3_训练集,7633,e_表面位移_mm,缺失,
附件3_训练集,7652,e_表面位移_mm,缺失,
附件3_训练集,7666,e_表面位移_mm,缺失,
附件3_训练集,7678,e_表面位移_mm,缺失,
附件3_训练集,7713,e_表面位移_mm,缺失,
附件3_训练集,7764,e_表面位移_mm,缺失,
附件3_训练集,7800,e_表面位移_mm,缺失,
附件3_训练集,7803,e_表面位移_mm,缺失,
附件3_训练集,7816,e_表面位移_mm,缺失,
附件3_训练集,7837,e_表面位移_mm,缺失,
附件3_训练集,7870,e_表面位移_mm,缺失,
附件3_训练集,7875,e_表面位移_mm,缺失,
附件3_训练集,7888,e_表面位移_mm,缺失,
附件3_训练集,7889,e_表面位移_mm,缺失,
附件3_训练集,7900,e_表面位移_mm,缺失,
附件3_训练集,7912,e_表面位移_mm,缺失,
附件3_训练集,7922,e_表面位移_mm,缺失,
附件3_训练集,7927,e_表面位移_mm,缺失,
附件3_训练集,7946,e_表面位移_mm,缺失,
附件3_训练集,7962,e_表面位移_mm,缺失,
附件3_训练集,7965,e_表面位移_mm,缺失,
附件3_训练集,7969,e_表面位移_mm,缺失,
附件3_训练集,7972,e_表面位移_mm,缺失,
附件3_训练集,7982,e_表面位移_mm,缺失,
附件3_训练集,7988,e_表面位移_mm,缺失,
附件3_训练集,7996,e_表面位移_mm,缺失,
附件3_训练集,8031,e_表面位移_mm,缺失,
附件3_训练集,8061,e_表面位移_mm,缺失,
附件3_训练集,8074,e_表面位移_mm,缺失,
附件3_训练集,8087,e_表面位移_mm,缺失,
附件3_训练集,8120,e_表面位移_mm,缺失,
附件3_训练集,8123,e_表面位移_mm,缺失,
附件3_训练集,8130,e_表面位移_mm,缺失,
附件3_训练集,8163,e_表面位移_mm,缺失,
附件3_训练集,8168,e_表面位移_mm,缺失,
附件3_训练集,8175,e_表面位移_mm,缺失,
附件3_训练集,8188,e_表面位移_mm,缺失,
附件3_训练集,8190,e_表面位移_mm,缺失,
附件3_训练集,8194,e_表面位移_mm,缺失,
附件3_训练集,8211,e_表面位移_mm,缺失,
附件3_训练集,8213,e_表面位移_mm,缺失,
附件3_训练集,8218,e_表面位移_mm,缺失,
附件3_训练集,8227,e_表面位移_mm,缺失,
附件3_训练集,8234,e_表面位移_mm,缺失,
附件3_训练集,8243,e_表面位移_mm,缺失,
附件3_训练集,8276,e_表面位移_mm,缺失,
附件3_训练集,8286,e_表面位移_mm,缺失,
附件3_训练集,8293,e_表面位移_mm,缺失,
附件3_训练集,8314,e_表面位移_mm,缺失,
附件3_训练集,8332,e_表面位移_mm,缺失,
附件3_训练集,8336,e_表面位移_mm,缺失,
附件3_训练集,8342,e_表面位移_mm,缺失,
附件3_训练集,8359,e_表面位移_mm,缺失,
附件3_训练集,8385,e_表面位移_mm,缺失,
附件3_训练集,8396,e_表面位移_mm,缺失,
附件3_训练集,8458,e_表面位移_mm,缺失,
附件3_训练集,8476,e_表面位移_mm,缺失,
附件3_训练集,8497,e_表面位移_mm,缺失,
附件3_训练集,8498,e_表面位移_mm,缺失,
附件3_训练集,8529,e_表面位移_mm,缺失,
附件3_训练集,8536,e_表面位移_mm,缺失,
附件3_训练集,8543,e_表面位移_mm,缺失,
附件3_训练集,8565,e_表面位移_mm,缺失,
附件3_训练集,8577,e_表面位移_mm,缺失,
附件3_训练集,8604,e_表面位移_mm,缺失,
附件3_训练集,8606,e_表面位移_mm,缺失,
附件3_训练集,8673,e_表面位移_mm,缺失,
附件3_训练集,8691,e_表面位移_mm,缺失,
附件3_训练集,8698,e_表面位移_mm,缺失,
附件3_训练集,8708,e_表面位移_mm,缺失,
附件3_训练集,8716,e_表面位移_mm,缺失,
附件3_训练集,8718,e_表面位移_mm,缺失,
